0.3,3,0.8726646259971647
-2,2,1,-1,27.911331309324634
-2,-1,1,2,2.7888953972200787
-2,0,0,2,3.4318591194463224
-2,0,1,1,4.349689653961609
-2,1,0,1,2.7446000539705864
-1,1,1,-1,31.06961058418444
-1,2,0,-1,22.08470969963717
1,-1,0,0,2.754205321305953
1,0,0,-1,19.661663863043074
-1,0,1,0,3.784560124579276
-1,1,0,0,2.736534371537351
1,-1,1,-1,29.930866717090936
-1,-1,1,1,4.219700163521533
-2,1,1,0,5.757182841403482
1,1,0,-2,57.79695955197389
0,2,0,-2,51.10512578197043
1,0,1,-2,162.32598176384533
-2,2,0,0,2.7593484688568517
-1,2,1,-2,57.399486526442224
0,-1,1,0,2.815368710400432
2,0,0,-2,75.48570852197483
-1,0,0,1,2.735942759316083
-2,3,0,-1,20.426525599409175
0,-1,0,1,2.871707406730014
-1,3,0,-2,50.53965875509451
-1,-1,0,2,7.940761933962903
-2,3,1,-2,60.795325906986406
2,-1,0,-1,18.315603963137256
2,-1,1,-2,41.11844900344498
0,1,0,-1,25.384393767157757
0,1,1,-2,61.10273532536326
-2,0,1,0,6.066581290223305
-2,-1,0,2,8.360813483793095
-1,-1,0,1,2.744605757189875
-2,-1,1,1,4.127888681453423
-2,0,0,1,2.7460710010971345
1,-1,0,-1,20.415618759131327
-1,2,0,-2,55.846516986547606
0,-1,1,-1,24.715046738675593
-2,1,0,0,2.7508017831263416
-2,1,1,-1,19.585428228888745
-2,2,0,-1,23.608973930915468
-1,-1,1,0,10.117305573392967
-1,1,0,-1,29.37797349990357
-2,2,1,-2,57.59409326526244
-1,1,1,-2,60.67907802102322
-2,3,0,-2,53.09666509122478
1,-1,1,-2,40.86965859465927
0,1,0,-2,55.70759484829617
-1,0,1,-1,18.410923258602107
2,-1,0,-2,41.231548334081566
1,0,0,-2,57.78986799902474
0,-1,0,0,7.41341508702644
-1,0,0,0,2.752683783077754
-2,0,1,2,3.3414674639628474
-2,1,0,2,5.047005783297284
-2,1,1,1,3.6292104008876764
0,2,1,-2,58.677278517273265
-2,2,0,1,2.7496636153490903
1,-1,0,1,3.759848869595162
-2,2,1,0,6.781692289859618
-2,3,0,0,2.77582249784467
-1,1,0,1,2.734336252510762
0,2,0,-1,20.051444279656213
1,0,0,0,2.7582254784105777
1,1,0,-1,22.125021137274032
0,1,1,-1,26.317004029940172
0,-1,0,2,10.012180845425315
0,-1,1,1,3.2351386703785527
2,1,0,-2,53.86843970778506
0,1,0,0,2.7319263693050506
-1,1,1,0,2.806377069301163
-2,3,1,-1,23.51752293981163
2,-1,1,-1,17.10184034736036
-1,-1,1,2,10.888360441736335
2,0,1,-2,66.81578281852042
-1,0,0,2,13.40764111004787
-1,0,1,1,2.766910079370535
-1,2,1,-1,23.561400874418347
1,0,1,-1,16.22961396277973
1,1,1,-2,58.05250250450883
-1,3,1,-2,55.02725197262
-1,2,0,0,2.744202433694622
0,3,0,-2,49.84358126430347
2,0,0,-1,19.080135592064856
-1,3,0,-1,19.328236149458412
1,2,0,-2,52.82959897436699
2,-1,0,0,4.87636899636521
1,-1,1,0,3.2760729541449463
-2,1,1,-2,58.160600132167204
-2,-1,0,1,2.7561561060423827
-2,-1,1,0,8.090138177518257
0,-1,1,-2,44.997715594546875
-2,0,0,0,2.7514414922759625
-2,0,1,-1,28.741335252392098
-1,0,1,-2,50.84807124292293
