regionId: 0, index: 1, origin: 5.42054471060049, 4.423789851409431, 0.7029932057253212, normal: 0.1425051121914459, 0.027252221165718245, 0.9894188240784779, concave hull size: 10, number of convex polygons: 1, [9]
regionId: 1, index: 1, origin: 5.526627134928608, 3.663746556828019, 0.7275667392985941, normal: -0.09940179050122824, 0.192779530801988, 0.9761943129054356, concave hull size: 8, number of convex polygons: 1, [8]
regionId: 2, index: 1, origin: 5.306248743007771, 4.0425906570122985, 0.6972594561687009, normal: 0.005230604182543937, 0.001803935371088891, 0.9999846931813818, concave hull size: 11, number of convex polygons: 1, [9]
regionId: 3, index: 1, origin: 5.080925051492292, 4.673917373085828, 0.45988247682761574, normal: -0.2866891890372678, 0.2709201142652827, 0.9189187127138286, concave hull size: 6, number of convex polygons: 1, [6]
regionId: 4, index: 1, origin: 4.93691289861184, 4.219260061868692, 0.6648195053890209, normal: 0.002093283349708585, -7.667973407793436E-4, 0.9999975150902407, concave hull size: 10, number of convex polygons: 1, [8]
regionId: 5, index: 1, origin: 5.199189272778741, 3.360312394668595, 0.7021975527429254, normal: 0.011713817737536478, -0.10141338748284512, 0.994775407473097, concave hull size: 7, number of convex polygons: 1, [7]
regionId: 6, index: 1, origin: 4.943424445107194, 3.821656824006789, 0.7494418009136095, normal: 0.0035399673098601824, 0.008485194365210821, 0.9999577341608143, concave hull size: 6, number of convex polygons: 1, [6]
regionId: 7, index: 1, origin: 4.724304176838216, 3.9374881210212167, 0.6086879084431247, normal: 0.0038132842989035414, 0.0020438540509755683, 0.9999906407179389, concave hull size: 6, number of convex polygons: 1, [6]
regionId: 8, index: 1, origin: 4.591769113950845, 3.7367115123067234, 0.6472487480846096, normal: 0.006311903890789992, -0.006633825811048994, 0.999958075233348, concave hull size: 7, number of convex polygons: 1, [7]
