-6.246271133422850452e-01,-4.362228855490682733e+00,4.283425509929659758e-01,-6.098781228065489612e-01,-1.919242531061171597e+00,-5.636833190917969638e+00,-6.102057695388789504e-01,-1.919213987886903450e+00,1.836071014404299928e-01,-2.141744643449779995e-01,-2.417515039443970171e+00,5.966198444366460407e+00,-1.068095684051509897e+00,-1.685734033584590064e+00,1.862123489379879970e+01,-2.495464086532590109e+00,-2.735184431076049805e+00,-1.413730263710019974e+00,-5.189712524414059835e+00,3.736568689346309924e+00,-2.580210447311400035e+00,7.999571323394779832e+00,-3.758159756660464978e+00,2.365159749984739879e+00,-3.076981306076049805e-01,8.646146392822269888e+01,3.944446086883544922e+00,3.790110826492310014e+00,-8.010611534118650567e+00,6.582563400268550247e+00,-8.914688110351560724e+00,8.270540237426759589e+00,-6.633400440216060012e+00,1.541461658477780006e+01,3.261176824569699928e+00,1.606059837341310015e+01,-3.664752721786499912e+00,8.428321838378910513e+01,1.994982600212100055e+00,-2.660688161849980027e+00,-4.082987785339359910e+00,1.884103894233700061e+00,1.815713405609129971e+00,7.931447267532339751e+00,4.821092605590820312e+00,-1.069637298583979934e+00,6.323242187500000000e-01,6.275516986846920275e+00,9.117291569709780052e-01,-1.235223960876460048e+01,4.535548210144040304e+00,-2.278516301885249833e-03,3.351416671648620204e-05,7.507099653594200180e-04,4.548172950744629794e+00,-4.377831995487209582e+00,2.543392181396479934e+00,-2.246219873428339842e+00,-2.907272338867190165e+00,5.575444698333740234e+00,4.610900878906250000e+00,1.587646865844729938e+01,8.708059310913089490e+00,-1.689921191427859936e-04,1.418778992956499889e-04,2.631458453834059890e-03,-3.603771448135379973e+00,-4.397037982940670275e+00,1.728021240234379974e+01,4.496647834777830255e+00,8.653858184814449572e+00,1.101025962829590021e+01,2.645196914672849786e+00,-6.575769424438480115e+00,2.801597714424129970e-01,-1.306848764419560105e+00,-1.612824440002439985e+01,1.053664207458500091e+00,-1.444404721260069913e+00,5.990291541881770376e-15,4.154980659484859729e+00,-2.751008987426760033e+00,-1.615483283996579900e+01,5.209586143493649679e+00
-6.204398400523499779e-01,-4.364012642637501216e+00,4.322081218411196191e-01,-6.083839906969460420e-01,-1.920071728850633264e+00,-5.635040492485133612e+00,-6.087119529970997922e-01,-1.920043386695184484e+00,1.853999348061154684e-01,-2.128388253524022833e-01,-2.419668488370917636e+00,5.967537619281223726e+00,-1.048282550606248531e+00,-1.699597085509128025e+00,1.863776598214790070e+01,-2.463384913708944524e+00,-2.767190935107315841e+00,-1.382790884113187513e+00,-5.188829382521724654e+00,3.736173513841061222e+00,-2.578408199290255443e+00,8.001309470027562654e+00,-3.757922408928540570e+00,2.364212890178865045e+00,-3.067423060595124706e-01,8.644417369506679449e+01,3.950836343301577624e+00,3.791913032845030340e+00,-8.013755904860632384e+00,6.576319636245909983e+00,-8.917456586790150297e+00,8.268247217135739291e+00,-6.634343392275632745e+00,1.541988121664321199e+01,3.250853449537001172e+00,1.606065868673432462e+01,-3.659068384559021059e+00,8.427071633257473593e+01,1.992689085069375254e+00,-2.661708112145221516e+00,-4.083744245195832789e+00,1.884781564738837289e+00,1.811478097868023829e+00,7.930172963148657495e+00,4.819770569243665648e+00,-1.060658940347833035e+00,6.319511782637408093e-01,6.288457278979744380e+00,9.107961769016283959e-01,-1.235817237282554970e+01,4.540157538049322206e+00,-2.447008585151035347e-03,2.211994300411314020e-05,3.215885049884992979e-04,4.543149591588790059e+00,-4.374714454197851765e+00,2.536907059760979077e+00,-2.247292369173323312e+00,-2.913736890086048081e+00,5.576061706818673969e+00,4.613180471312518627e+00,1.587283741503602563e+01,8.707108372301060939e+00,-2.252177057898533687e-04,1.226904623500477663e-04,2.276421788928153535e-03,-3.551317374433702767e+00,-4.443921146192314708e+00,1.732740361869102230e+01,4.499931451368894386e+00,8.640554340377589071e+00,1.100927930874520477e+01,2.647890648923310053e+00,-6.583368541376663607e+00,2.810796967238851085e-01,-1.296854143857015362e+00,-1.614258942622861071e+01,1.061571867331259078e+00,-1.440739776552425022e+00,1.216241075579795590e-14,4.146340340101762223e+00,-2.737346348405357510e+00,-1.616930941056638815e+01,5.208852452768135244e+00
-6.087968823317633227e-01,-4.365789656942213881e+00,4.460133667374405197e-01,-6.043526450375223957e-01,-1.920910347267769991e+00,-5.628694495453003377e+00,-6.046815544327673875e-01,-1.920882013453838688e+00,1.917459762676002322e-01,-2.091700739561332401e-01,-2.426198438338632357e+00,5.972278621287602896e+00,-9.922229509002745695e-01,-1.738161607421491395e+00,1.868046239735107861e+01,-2.372459845536636802e+00,-2.856431236718237177e+00,-1.302890024423283721e+00,-5.186496659427994871e+00,3.732530401821364752e+00,-2.572469496069067940e+00,8.005003472978586387e+00,-3.755929521286221817e+00,2.364252728325618502e+00,-3.023513190536403217e-01,8.639386033447910052e+01,3.956672321637889844e+00,3.800937615618916521e+00,-8.020798636798630810e+00,6.557886605507130540e+00,-8.924513782997486544e+00,8.264163442102903545e+00,-6.636157689363975543e+00,1.543594374763200960e+01,3.218364322389157373e+00,1.606310140632300687e+01,-3.644612644097806609e+00,8.423620788935131998e+01,1.986193187133395766e+00,-2.663686622301319584e+00,-4.086617040571492332e+00,1.886835500225911844e+00,1.799273703164085525e+00,7.929693747757280420e+00,4.812659053702238232e+00,-1.031157447850030717e+00,6.407939255159256220e-01,6.319804232317891568e+00,9.057679383106205240e-01,-1.237150158675365930e+01,4.549418482611278236e+00,-2.455111862247157627e-03,-1.149800620537810050e-05,-8.538285009201943736e-04,4.531107830468677378e+00,-4.370407620961343831e+00,2.516212277907426298e+00,-2.252090028958315671e+00,-2.941174075418643064e+00,5.574746130017191881e+00,4.616668275088739115e+00,1.586598933166021475e+01,8.703065679201783311e+00,3.280372014813828373e-04,9.561028904148470401e-05,1.768513221621672606e-03,-3.402877800724668500e+00,-4.574342146809558862e+00,1.744907537553063648e+01,4.510199505458834857e+00,8.601717452652039242e+00,1.101022311673058596e+01,2.654085981391575366e+00,-6.605203414245282012e+00,2.867920544394993443e-01,-1.268512277816187916e+00,-1.618614843421159932e+01,1.090328461237239033e+00,-1.429711088714396006e+00,7.141419251193862219e-15,4.120859726969738901e+00,-2.697964259735385895e+00,-1.621338235000428796e+01,5.212130757731617159e+00
-6.050739791170840487e-01,-4.367502300384478175e+00,4.519525565862972938e-01,-6.030953508482346237e-01,-1.921708841067732099e+00,-5.625987255306968748e+00,-6.034245637493909076e-01,-1.921680669423862842e+00,1.944532291217170028e-01,-2.080188885272415411e-01,-2.428342142180295316e+00,5.974302420321654594e+00,-9.727290995644203297e-01,-1.751750429105819462e+00,1.869307470133681193e+01,-2.340936785145280474e+00,-2.887737449615921381e+00,-1.279267629562011122e+00,-5.186087290028232211e+00,3.729076158671431163e+00,-2.567320495334778574e+00,8.005811106046461845e+00,-3.753047216580824852e+00,2.364817587680787536e+00,-3.013739936768461414e-01,8.637892867701124544e+01,3.964046484224117428e+00,3.805309424105826732e+00,-8.022633280609976936e+00,6.551321238945093661e+00,-8.925532829745840502e+00,8.265813799944565332e+00,-6.634614670010342330e+00,1.544189833717492277e+01,3.207272429660492197e+00,1.606418310609033995e+01,-3.640487820654133344e+00,8.422379454363344564e+01,1.983569627365831201e+00,-2.664223734245353192e+00,-4.087725977703398961e+00,1.887216911679342246e+00,1.797158477497479812e+00,7.930570596464360911e+00,4.809867560628521943e+00,-1.022617199574443081e+00,6.455486114485659010e-01,6.327760251530213154e+00,9.037337123016180307e-01,-1.237568586226676715e+01,4.551253130808764702e+00,-2.027564924381638871e-03,-1.516715484678871401e-05,-9.032260684991614500e-04,4.524413336278890974e+00,-4.362127402138931132e+00,2.509522907367360833e+00,-2.250967963453037068e+00,-2.950081867238065314e+00,5.573561203464103109e+00,4.617005476030507261e+00,1.586472115660783189e+01,8.701219541171221650e+00,6.658113555451574284e-04,8.005581919277335410e-05,1.476488343859763339e-03,-3.351458283197550791e+00,-4.620036443492277378e+00,1.748496224281826628e+01,4.514565233488746721e+00,8.591712318801382864e+00,1.101372372430510715e+01,2.655439078572860545e+00,-6.618437971298082090e+00,2.920788957317619894e-01,-1.259182607140710619e+00,-1.620047638200119167e+01,1.102892709467637067e+00,-1.425495897893370945e+00,3.759444126162520901e-15,4.112885856127147299e+00,-2.684414312498014876e+00,-1.622794223239013789e+01,5.216723841843874609e+00
-6.011266598720277354e-01,-4.369469093215136546e+00,4.573653233035637755e-01,-6.017319351708845243e-01,-1.922618903562366643e+00,-5.623510163341024715e+00,-6.020614515779523224e-01,-1.922590785071194297e+00,1.969303181505081823e-01,-2.067856594783091251e-01,-2.430493820355848822e+00,5.976154385665714663e+00,-9.536802009746691011e-01,-1.765094514432001160e+00,1.870533647424444723e+01,-2.310150176247534493e+00,-2.918441774654009890e+00,-1.256304233208910048e+00,-5.185999480559544850e+00,3.726215367874869955e+00,-2.562411900732109338e+00,8.008102989698056007e+00,-3.748669082169148847e+00,2.365695755052504179e+00,-3.012140435943777561e-01,8.636498752749393759e+01,3.971865964468452859e+00,3.809754406732261955e+00,-8.024844412734728039e+00,6.545409967645553273e+00,-8.926337265936991727e+00,8.267911419761944103e+00,-6.633334473774096018e+00,1.544616712001246839e+01,3.196430438451475453e+00,1.606546580180549455e+01,-3.635012540804730463e+00,8.421125539812250338e+01,1.980813150180313009e+00,-2.664615899911845442e+00,-4.089719289862377316e+00,1.887527139835385448e+00,1.796311905443590096e+00,7.932791680450034910e+00,4.807500527816750413e+00,-1.016283949477290616e+00,6.487345941433301233e-01,6.335682752411250007e+00,9.019304755952765040e-01,-1.237929989442565137e+01,4.554040743392967272e+00,-1.595030660201328171e-03,-1.918900245966973468e-05,-9.639891226740454578e-04,4.518094369209079808e+00,-4.353653225181295383e+00,2.504059130196186533e+00,-2.250030978123870984e+00,-2.957555478255164960e+00,5.572160663178657991e+00,4.617848430763875633e+00,1.586448567048318203e+01,8.699514727398224068e+00,7.919631841801762304e-04,7.664775213695707262e-05,1.411915789805009936e-03,-3.301223392085548269e+00,-4.664847657808967263e+00,1.751983383920600446e+01,4.517304496915516943e+00,8.582393004609153664e+00,1.101710219514820288e+01,2.657903093546039930e+00,-6.632926796175023121e+00,2.976059763644586798e-01,-1.249445949528130706e+00,-1.621484046414713376e+01,1.114253744815867586e+00,-1.421777805266965622e+00,6.665917542892598819e-15,4.106211391604366767e+00,-2.670954723709050516e+00,-1.624251691740535719e+01,5.221411644237581307e+00
-5.973948252028767891e-01,-4.371620674229638404e+00,4.623946527927208505e-01,-6.004661494736293070e-01,-1.923612848452919799e+00,-5.621206911415371543e+00,-6.007959748692959234e-01,-1.923584708540104771e+00,1.992338711344462943e-01,-2.056190831080057235e-01,-2.432705193405555910e+00,5.977875567297118664e+00,-9.347706920370633110e-01,-1.778212648496994897e+00,1.871746417883972669e+01,-2.279543502885318595e+00,-2.948679449053851709e+00,-1.233603150239912738e+00,-5.186647499751170898e+00,3.724527820181125826e+00,-2.558340638758478391e+00,8.011275015742022276e+00,-3.743904327124393472e+00,2.366388393920920041e+00,-3.019193729260908343e-01,8.635303895326231327e+01,3.979731469993990522e+00,3.814320470281089559e+00,-8.028651841523300803e+00,6.540353350821055400e+00,-8.926467152368697811e+00,8.269332902033601940e+00,-6.633448942888737321e+00,1.544985480690757029e+01,3.186080963633531660e+00,1.606724885948074544e+01,-3.629171722665254229e+00,8.419824311987017040e+01,1.978009069639501627e+00,-2.664776459629993433e+00,-4.091447442339218199e+00,1.888150462653100936e+00,1.796837616060781517e+00,7.935062397481891239e+00,4.804956651705166948e+00,-1.011619680814452860e+00,6.517883825082815274e-01,6.343805720395705450e+00,9.005854247277420566e-01,-1.238214274618220934e+01,4.557316129060358989e+00,-1.452943580757466800e-03,-2.612872230872365439e-05,-1.180067203012529669e-03,4.511008437453678077e+00,-4.346166294053411150e+00,2.498123217192962375e+00,-2.247415172286167273e+00,-2.961645632003201634e+00,5.570322086243996829e+00,4.618011927636000991e+00,1.586376955004774914e+01,8.698070856964076114e+00,9.787939892746458630e-04,8.040505899137816159e-05,1.479493705439535040e-03,-3.251299989051164907e+00,-4.708943828803326070e+00,1.755429133291155708e+01,4.520264142446230871e+00,8.573034539642536700e+00,1.101937454038162834e+01,2.660464692836368439e+00,-6.648118408218164355e+00,3.023242428409282923e-01,-1.240247817139743081e+00,-1.622959738993295886e+01,1.124805443076988709e+00,-1.418132504245141590e+00,9.214923303651818229e-15,4.099805717242691827e+00,-2.658106808593488246e+00,-1.625746406424840984e+01,5.225558927588642710e+00
-5.934929798373098642e-01,-4.373388027275439072e+00,4.661599885226859752e-01,-5.991166718059396379e-01,-1.924445923540188064e+00,-5.619461724385326207e+00,-5.994468548294752397e-01,-1.924417774130574799e+00,2.009789023778445205e-01,-2.043782993661590330e-01,-2.434997785107067880e+00,5.979177550793323803e+00,-9.161647116464324281e-01,-1.791114148893117042e+00,1.872978282382081261e+01,-2.249412158785610405e+00,-2.978420891053732866e+00,-1.210559974362123592e+00,-5.187048751013976222e+00,3.722864861870567310e+00,-2.555956734620941972e+00,8.014606059772431124e+00,-3.735331723943800863e+00,2.368271423232073403e+00,-3.031652502020456552e-01,8.634233112310138836e+01,3.989878075508185518e+00,3.820120099966225258e+00,-8.032714713418684482e+00,6.535265663136951453e+00,-8.926225004308953714e+00,8.270223673947068477e+00,-6.634969834115905130e+00,1.545308267741263997e+01,3.175652547515491975e+00,1.606955224737698629e+01,-3.623590318664775545e+00,8.418533653028687525e+01,1.975581326403223814e+00,-2.665513263582084846e+00,-4.093011174346086634e+00,1.888029548247761591e+00,1.797273742541690256e+00,7.938268519575753857e+00,4.803372772858427453e+00,-1.007052266331443846e+00,6.550059183825018838e-01,6.349981555487573814e+00,8.986829577231691957e-01,-1.238343144215042813e+01,4.559592359795990646e+00,-1.149747152470113149e-03,-3.877140311661186715e-05,-1.565538624420261590e-03,4.505115289099114406e+00,-4.338375518497436190e+00,2.494293537779015413e+00,-2.245154077840695539e+00,-2.962809118115474760e+00,5.568771978245456999e+00,4.618726412037508666e+00,1.586345168325495791e+01,8.696611779121472097e+00,7.450196821041865864e-04,6.962450740422312619e-05,1.282249481274052791e-03,-3.202130117804872445e+00,-4.752311681479254091e+00,1.758926805904753721e+01,4.523233203787681234e+00,8.563105516772074211e+00,1.102058537090972123e+01,2.663357709303160625e+00,-6.663168828214830697e+00,3.065463947560564395e-01,-1.230887770496126965e+00,-1.624486736743742199e+01,1.132536188688293421e+00,-1.415072005619044893e+00,4.146502412333240907e-15,4.095495862497136486e+00,-2.645683093703846023e+00,-1.627286334294684522e+01,5.228978997931061912e+00
-5.891874476425279505e-01,-4.375506785907506746e+00,4.698803358651332251e-01,-5.975958939137503423e-01,-1.925427825081206912e+00,-5.617729835535318905e+00,-5.979263881189595953e-01,-1.925399676787711956e+00,2.027108404153903920e-01,-2.030025849635279378e-01,-2.437346480365807810e+00,5.980469868468235362e+00,-8.981910293111659005e-01,-1.803816394799640621e+00,1.874149576906465953e+01,-2.220380754884379915e+00,-3.007580022461001423e+00,-1.188642773459058333e+00,-5.186881631181995189e+00,3.721052446753845722e+00,-2.552485599780990544e+00,8.018360258245277095e+00,-3.729653930852039778e+00,2.370737054188206905e+00,-3.037851279339556787e-01,8.633121999773186417e+01,3.997187154835064593e+00,3.825417606652013358e+00,-8.036391507623697805e+00,6.531389544733876562e+00,-8.926539047632205737e+00,8.270866172229103697e+00,-6.636082501981635851e+00,1.545543694840779203e+01,3.165830029451267347e+00,1.607251539242880156e+01,-3.616846585555708593e+00,8.417238318183892432e+01,1.972739572593946056e+00,-2.666180572747869792e+00,-4.094767170102774578e+00,1.888924472748688466e+00,1.798189491855953115e+00,7.940219552068924713e+00,4.801957457513593042e+00,-1.003078265509689704e+00,6.579092807588067249e-01,6.354648840725026560e+00,8.973040666906026974e-01,-1.238321099049474583e+01,4.561948360814058745e+00,-9.112641125527035481e-04,-3.066600456733029300e-05,-1.238689688126139469e-03,4.501254666337203503e+00,-4.333290573488555175e+00,2.491275422049880284e+00,-2.245056864153226694e+00,-2.960748143640983265e+00,5.566631919920991045e+00,4.619727896641491860e+00,1.586454654021899024e+01,8.694752307195072305e+00,4.799906917435880463e-04,6.763149406540644231e-05,1.248287070057940186e-03,-3.154712310131840614e+00,-4.794854275030471236e+00,1.762252688313910198e+01,4.524817915376320165e+00,8.553246857772210276e+00,1.102268599711956654e+01,2.667212995373777318e+00,-6.677137884297920323e+00,3.124387368814395272e-01,-1.220640345565906726e+00,-1.626050013217602341e+01,1.140098104025779380e+00,-1.411841411314876726e+00,7.419389565977315169e-15,4.092168492180606520e+00,-2.632201873363237521e+00,-1.628861774439564059e+01,5.233211872612125504e+00
-5.842057438310284123e-01,-4.377690099894451237e+00,4.734364745651379325e-01,-5.957781905883560158e-01,-1.926432552518575703e+00,-5.616059577731359553e+00,-5.961090490006584197e-01,-1.926404459678547010e+00,2.043810656756830657e-01,-2.013994177678571917e-01,-2.439727693287051302e+00,5.981717446787129688e+00,-8.808731982648451142e-01,-1.816605282205784766e+00,1.875319684413354793e+01,-2.192570729261940521e+00,-3.036681778014257205e+00,-1.166747380023560821e+00,-5.185444098734514284e+00,3.719736094857011288e+00,-2.548769374714574543e+00,8.021504123953418386e+00,-3.725886795586577982e+00,2.373349543469961631e+00,-3.038804122245580275e-01,8.631839293030022020e+01,4.004117938128153753e+00,3.831837095192944798e+00,-8.039630086600549674e+00,6.526884557069839055e+00,-8.927934708012545073e+00,8.271328660411059630e+00,-6.636355734059437239e+00,1.545733186543847459e+01,3.156039222937845778e+00,1.607487049177973404e+01,-3.610297084324623373e+00,8.415877111888588047e+01,1.969493117344991218e+00,-2.666817345851042464e+00,-4.095325479996191120e+00,1.889740294758502248e+00,1.798211464430747641e+00,7.941884711913465900e+00,4.800651909330671430e+00,-9.987674594395422600e-01,6.605344338736616194e-01,6.358097468036544520e+00,8.963179658026323438e-01,-1.238262005453824877e+01,4.563569282576851904e+00,-8.359633735075111668e-04,-2.099690386791346514e-05,-8.873086233449546016e-04,4.498879544211746406e+00,-4.329678593264617348e+00,2.488929944345419809e+00,-2.245924264466712117e+00,-2.957178366795162994e+00,5.564921706170827598e+00,4.620394237408029348e+00,1.586675483137177345e+01,8.692983320288842464e+00,4.602171250119679153e-04,6.382658780066288837e-05,1.177976258085615879e-03,-3.109163809386565891e+00,-4.837401635073491413e+00,1.765577463157547555e+01,4.525022537416917956e+00,8.543033765274030245e+00,1.102493101162598954e+01,2.671694453223148358e+00,-6.688915587912723559e+00,3.187548885912525609e-01,-1.208925161662455228e+00,-1.627632834124974792e+01,1.147179490633299270e+00,-1.408939350763543263e+00,4.748897137515533104e-15,4.089373526529322511e+00,-2.617581922967233687e+00,-1.630456249973933680e+01,5.237495881655836349e+00
-5.788130215057092354e-01,-4.378391787703496796e+00,4.769256234795601901e-01,-5.937846962475119561e-01,-1.926804087008504585e+00,-5.614412053969154215e+00,-5.941159188669082880e-01,-1.926776186258343682e+00,2.060285833873509442e-01,-1.996585798796156330e-01,-2.442159003246473059e+00,5.982948676671990818e+00,-8.642531034197665774e-01,-1.829285182871419391e+00,1.876465778125252726e+01,-2.166001255032894868e+00,-3.065352176084783942e+00,-1.145294173475010613e+00,-5.183165149212506151e+00,3.718956133069252434e+00,-2.545112553469925931e+00,8.024097951420346320e+00,-3.723302925619909054e+00,2.376266266450621334e+00,-3.026087543340928998e-01,8.630334877685868378e+01,4.010693883927202386e+00,3.836540251931130019e+00,-8.042427402601607156e+00,6.522815112215458733e+00,-8.930476683668018723e+00,8.271237899690046191e+00,-6.636453582798758077e+00,1.545938789076933872e+01,3.146857583099849531e+00,1.607730347411549587e+01,-3.603515946442128914e+00,8.414549001726309996e+01,1.965847082269649437e+00,-2.667819807313276836e+00,-4.095148617898585641e+00,1.891470780353821102e+00,1.797746165509916727e+00,7.951774528242735229e+00,4.799434505843614751e+00,-9.945139546588589452e-01,6.636233377550652124e-01,6.360894522748385072e+00,8.955731377808395788e-01,-1.238240061921610113e+01,4.563849912836420941e+00,-8.089469405993790409e-04,-2.840717113249841154e-05,-1.140961494038565064e-03,4.497238646668928475e+00,-4.335869002201243383e+00,2.486674353891538569e+00,-2.246337475507238057e+00,-2.954646390308374393e+00,5.563778800187384022e+00,4.620254850575553185e+00,1.587088753829334031e+01,8.692091028261126340e+00,8.616658890162179124e-05,6.826512371211308837e-05,1.264511888605661556e-03,-3.065554748540170849e+00,-4.879376871357142598e+00,1.768836248751225071e+01,4.524454604310526484e+00,8.532544931820282841e+00,1.102728727518647212e+01,2.676422553056176046e+00,-6.697518165102142262e+00,3.253545073814370081e-01,-1.196310535210349357e+00,-1.629247833833433745e+01,1.154041518363004393e+00,-1.406264460979717912e+00,5.412822463029695855e-15,4.086649434168612594e+00,-2.602289552287579077e+00,-1.632082746407991891e+01,5.241630604326645404e+00
