 0.525, -0.200,  0.000 ,  0.000,  0.000,  0.174,  0.985, 4.1549658965571
 0.000,  0.300,  0.000 ,  0.000,  0.000, -0.500,  0.866, 20.76057985537485
 0.525,  0.050,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.942562106229702
 0.525,  0.550,  0.000 ,  0.000,  0.000, -0.500,  0.866, 14.20145978409606
-0.700,  0.050,  0.000 ,  0.000,  0.000, -0.643,  0.766, 24.044714879065513
 0.350,  0.675,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.195511498518318
 0.525,  0.425,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.196058751033451
-0.700,  0.175,  0.000 ,  0.000,  0.000, -0.643,  0.766, 22.06626720383186
 0.000,  0.425,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1549048133260267
 0.350,  0.550,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1634439359726496
 0.350,  0.675,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1949552147698466
 0.525,  0.425,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.183959333297627
-0.350,  0.050,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1548105393363985
-0.700,  0.550,  0.000 ,  0.000,  0.000, -0.500,  0.866, 21.10128302359025
-0.350,  0.425,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.1549124515644
-0.350,  0.800,  0.000 ,  0.000,  0.000, -0.174,  0.985, 3.244248151578923
 0.525,  0.800,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.6966770716371373
 0.000,  0.175,  0.000 ,  0.000,  0.000, -0.643,  0.766, 19.512936148039824
 0.175,  0.800,  0.000 ,  0.000,  0.000, -0.643,  0.766, 28.41847729424954
-0.175,  0.175,  0.000 ,  0.000,  0.000, -0.500,  0.866, 9.240792886623797
 0.000,  0.550,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.155030589435413
 0.700, -0.200,  0.000 ,  0.000,  0.000,  0.643,  0.766, 14.116653385429696
 0.000,  0.050,  0.000 ,  0.000,  0.000,  0.643,  0.766, 6.791584040728676
 0.350, -0.075,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.164854602721653
 0.525,  0.800,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.687284695328279
-0.525,  0.800,  0.000 ,  0.000,  0.000, -0.342,  0.940, 10.428625560631259
 0.000,  0.550,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.1556606721588305
-0.175,  0.425,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.154789341206235
 0.000,  0.425,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.155035811387513
 0.350, -0.075,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1547833315816396
 0.350,  0.550,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.1603124079922367
-0.700,  0.175,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.155113073601637
 0.000,  0.800,  0.000 ,  0.000,  0.000, -0.643,  0.766, 29.05292090532689
-0.350, -0.075,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.154817916969061
 0.000,  0.050,  0.000 ,  0.000,  0.000, -0.643,  0.766, 22.483239182904533
 0.000,  0.800,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.2118310217339423
 0.525, -0.200,  0.000 ,  0.000,  0.000,  0.500,  0.866, 7.350971140467832
 0.000, -0.075,  0.000 ,  0.000,  0.000, -0.643,  0.766, 24.913746544947273
-0.175,  0.550,  0.000 ,  0.000,  0.000, -0.500,  0.866, 19.180587880661875
-0.700, -0.075,  0.000 ,  0.000,  0.000,  0.174,  0.985, 4.796192178183765
 0.000,  0.050,  0.000 ,  0.000,  0.000, -0.174,  0.985, 3.1755786560438253
-0.525,  0.550,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.156296150397139
 0.350,  0.175,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.647092624741221
 0.175,  0.675,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.167922839878461
-0.700,  0.675,  0.000 ,  0.000,  0.000, -0.342,  0.940, 10.925371417800939
 0.175,  0.175,  0.000 ,  0.000,  0.000,  0.342,  0.940, 3.1726200420217014
 0.350,  0.675,  0.000 ,  0.000,  0.000, -0.500,  0.866, 13.708020907413351
 0.525,  0.425,  0.000 ,  0.000,  0.000, -0.500,  0.866, 15.424635671152444
 0.700,  0.550,  0.000 ,  0.000,  0.000, -0.342,  0.940, 6.087397500915952
-0.350, -0.200,  0.000 ,  0.000,  0.000, -0.342,  0.940, 9.191281527359635
-0.700,  0.050,  0.000 ,  0.000,  0.000,  0.174,  0.985, 3.972906200410381
-0.700,  0.550,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.1751315766572703
 0.000,  0.800,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.157925684393979
 0.700,  0.300,  0.000 ,  0.000,  0.000, -0.174,  0.985, 4.400147361369897
-0.700,  0.550,  0.000 ,  0.000,  0.000, -0.174,  0.985, 7.68172811043044
 0.350, -0.200,  0.000 ,  0.000,  0.000, -0.500,  0.866, 7.144271239383146
-0.350,  0.300,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.154899005231357
 0.175,  0.050,  0.000 ,  0.000,  0.000, -0.342,  0.940, 4.1461036589658375
 0.350,  0.050,  0.000 ,  0.000,  0.000, -0.643,  0.766, 17.28925241256803
-0.700,  0.175,  0.000 ,  0.000,  0.000, -0.174,  0.985, 4.762569370344684
 0.175,  0.425,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.155059498903465
-0.525,  0.675,  0.000 ,  0.000,  0.000, -0.643,  0.766, 35.751167222595726
 0.350, -0.200,  0.000 ,  0.000,  0.000,  0.643,  0.766, 3.53815945596545
-0.350,  0.300,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1548611442957317
 0.175,  0.425,  0.000 ,  0.000,  0.000, -0.643,  0.766, 30.726707538795473
 0.700, -0.075,  0.000 ,  0.000,  0.000, -0.174,  0.985, 4.582734183530531
-0.350,  0.550,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.154863544812896
 0.700, -0.075,  0.000 ,  0.000,  0.000, -0.643,  0.766, 19.202057163858427
 0.350, -0.200,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1547856333719775
 0.525, -0.075,  0.000 ,  0.000,  0.000, -0.500,  0.866, 20.14946764973768
 0.350,  0.800,  0.000 ,  0.000,  0.000, -0.342,  0.940, 3.632354589294399
-0.525,  0.050,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1617894868010015
 0.525,  0.675,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.9437951824666992
 0.700,  0.675,  0.000 ,  0.000,  0.000,  0.500,  0.866, 6.915949655387064
-0.175,  0.175,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1547917964174563
-0.700,  0.675,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.4472283148970444
 0.000, -0.200,  0.000 ,  0.000,  0.000,  0.500,  0.866, 5.42949167628274
 0.525,  0.050,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.169280473839251
 0.700,  0.425,  0.000 ,  0.000,  0.000, -0.500,  0.866, 15.156304507947437
 0.525,  0.300,  0.000 ,  0.000,  0.000, -0.500,  0.866, 17.07974048771819
-0.700,  0.550,  0.000 ,  0.000,  0.000,  0.000,  1.000, 4.977440178480802
 0.700, -0.075,  0.000 ,  0.000,  0.000,  0.643,  0.766, 13.149746323711632
-0.525,  0.050,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.154894411308408
 0.525, -0.075,  0.000 ,  0.000,  0.000,  0.342,  0.940, 3.729264580355949
 0.525,  0.175,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.170606319995272
-0.525, -0.075,  0.000 ,  0.000,  0.000, -0.500,  0.866, 13.609114110743297
-0.525,  0.800,  0.000 ,  0.000,  0.000,  0.174,  0.985, 4.510120581534418
-0.350,  0.800,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.3216801569741543
-0.175, -0.075,  0.000 ,  0.000,  0.000,  0.342,  0.940, 3.174004357086225
-0.525,  0.300,  0.000 ,  0.000,  0.000, -0.500,  0.866, 7.335373191847829
 0.525,  0.300,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.177399825761085
 0.700,  0.300,  0.000 ,  0.000,  0.000,  0.643,  0.766, 12.084161264230444
 0.525,  0.675,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.253802093314441
 0.700,  0.300,  0.000 ,  0.000,  0.000, -0.643,  0.766, 28.261460052629708
-0.175,  0.425,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.32753950985642
 0.700,  0.425,  0.000 ,  0.000,  0.000,  0.342,  0.940, 5.047192564221902
-0.350,  0.425,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1548789638936268
-0.525,  0.175,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1559343686441204
 0.350, -0.200,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.1547680413216304
 0.175,  0.175,  0.000 ,  0.000,  0.000,  0.643,  0.766, 3.208335825253066
-0.175,  0.050,  0.000 ,  0.000,  0.000,  0.500,  0.866, 4.166748374319023
-0.700,  0.425,  0.000 ,  0.000,  0.000, -0.500,  0.866, 10.968727371306763
 0.175,  0.800,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.5036739317316004
-0.175,  0.300,  0.000 ,  0.000,  0.000, -0.643,  0.766, 35.519487589830405
-0.700,  0.175,  0.000 ,  0.000,  0.000,  0.000,  1.000, 4.7179759500559175
 0.175,  0.550,  0.000 ,  0.000,  0.000, -0.643,  0.766, 29.63848388239953
 0.175, -0.075,  0.000 ,  0.000,  0.000, -0.342,  0.940, 6.0707012129425175
 0.350, -0.075,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.154777071337845
-0.350,  0.300,  0.000 ,  0.000,  0.000, -0.500,  0.866, 6.4085496610639545
 0.350,  0.675,  0.000 ,  0.000,  0.000, -0.643,  0.766, 27.151738440381244
 0.525,  0.425,  0.000 ,  0.000,  0.000, -0.643,  0.766, 27.954812914111653
-0.700,  0.800,  0.000 ,  0.000,  0.000, -0.500,  0.866, 23.4606520044647
-0.175,  0.550,  0.000 ,  0.000,  0.000, -0.643,  0.766, 32.364675680595866
-0.525,  0.425,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1608324926793085
-0.350,  0.675,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.154828214372375
 0.525,  0.175,  0.000 ,  0.000,  0.000, -0.643,  0.766, 19.96436451166769
-0.350,  0.550,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1569401341415615
 0.700,  0.800,  0.000 ,  0.000,  0.000, -0.174,  0.985, 8.04240366189189
-0.525,  0.425,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.1557549180314437
-0.350,  0.675,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.2031228977515207
 0.700, -0.200,  0.000 ,  0.000,  0.000, -0.342,  0.940, 5.8457809294048255
-0.525,  0.800,  0.000 ,  0.000,  0.000,  0.342,  0.940, 4.522946626447455
-0.175,  0.425,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.154880310045981
 0.350, -0.200,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.394758286703816
 0.525,  0.800,  0.000 ,  0.000,  0.000, -0.342,  0.940, 6.038763839548169
-0.700,  0.675,  0.000 ,  0.000,  0.000,  0.342,  0.940, 3.586513698404172
 0.175,  0.050,  0.000 ,  0.000,  0.000,  0.174,  0.985, 5.687803566185326
-0.525,  0.300,  0.000 ,  0.000,  0.000, -0.174,  0.985, 3.0590219151156135
 0.350,  0.425,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1563110675335886
 0.350, -0.075,  0.000 ,  0.000,  0.000, -0.500,  0.866, 6.489641275214093
-0.175,  0.675,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1554932165870455
 0.350,  0.175,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.154798924896575
 0.700, -0.075,  0.000 ,  0.000,  0.000,  0.000,  1.000, 4.707439244448747
-0.700,  0.800,  0.000 ,  0.000,  0.000, -0.342,  0.940, 13.521745918056423
-0.175,  0.550,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.156119030630674
-0.350, -0.075,  0.000 ,  0.000,  0.000, -0.643,  0.766, 26.301689818409905
-0.350,  0.175,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.1549075150665566
 0.000,  0.175,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.4835905367696474
-0.350,  0.550,  0.000 ,  0.000,  0.000, -0.500,  0.866, 19.15653418715706
-0.525,  0.800,  0.000 ,  0.000,  0.000, -0.643,  0.766, 35.70074955464261
-0.350,  0.300,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.154828103242352
-0.175,  0.800,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.2642464670035976
 0.175,  0.050,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.601428355710107
 0.350, -0.200,  0.000 ,  0.000,  0.000, -0.643,  0.766, 18.055190774115996
 0.350, -0.200,  0.000 ,  0.000,  0.000,  0.500,  0.866, 3.239830319140214
-0.700,  0.050,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.1550145747961857
-0.175,  0.300,  0.000 ,  0.000,  0.000, -0.342,  0.940, 3.001408631582603
 0.175,  0.550,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.157682562858798
 0.350,  0.425,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.1549425098515593
 0.525, -0.075,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.1998317618389214
-0.525, -0.075,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.154771165305155
 0.000,  0.675,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.164779047382294
 0.525,  0.800,  0.000 ,  0.000,  0.000, -0.643,  0.766, 28.074731108646976
 0.000,  0.300,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.1548325990319404
 0.175, -0.200,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.646967055501541
 0.525,  0.675,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.4308672470440595
 0.525,  0.800,  0.000 ,  0.000,  0.000,  0.500,  0.866, 3.161370253395863
-0.525,  0.050,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.3949782099029626
 0.700,  0.425,  0.000 ,  0.000,  0.000, -0.174,  0.985, 4.49152178738626
-0.700,  0.550,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.2374568272422977
 0.000, -0.075,  0.000 ,  0.000,  0.000,  0.643,  0.766, 3.8561316740834646
 0.525,  0.175,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.291853277687396
 0.700,  0.050,  0.000 ,  0.000,  0.000, -0.643,  0.766, 20.710348059405465
 0.700, -0.200,  0.000 ,  0.000,  0.000,  0.500,  0.866, 12.494108499872498
-0.350,  0.550,  0.000 ,  0.000,  0.000, -0.342,  0.940, 3.3896700819697427
 0.525,  0.300,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.1728796949783704
-0.350,  0.175,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.15483046338281
-0.175,  0.675,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.1888898626745137
 0.350,  0.425,  0.000 ,  0.000,  0.000, -0.500,  0.866, 17.70845630652447
 0.175, -0.200,  0.000 ,  0.000,  0.000,  0.643,  0.766, 3.1758636349071363
-0.700,  0.300,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.199932243692459
 0.000,  0.675,  0.000 ,  0.000,  0.000, -0.643,  0.766, 29.402195258246874
 0.700,  0.550,  0.000 ,  0.000,  0.000, -0.643,  0.766, 26.744362217506204
-0.700,  0.175,  0.000 ,  0.000,  0.000, -0.500,  0.866, 9.603495371247575
 0.525,  0.050,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.185877745986069
 0.175,  0.425,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.1548633710706055
-0.700,  0.550,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.1629620934143228
-0.525, -0.200,  0.000 ,  0.000,  0.000, -0.500,  0.866, 17.03955927947042
-0.175, -0.200,  0.000 ,  0.000,  0.000, -0.174,  0.985, 10.083403239656418
 0.525,  0.550,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.191827472341085
-0.525,  0.550,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.2091228275952073
-0.525, -0.200,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.154904871440611
 0.700,  0.050,  0.000 ,  0.000,  0.000,  0.342,  0.940, 6.127605562035175
 0.000, -0.075,  0.000 ,  0.000,  0.000,  0.174,  0.985, 3.511008394447344
 0.525,  0.550,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.1793726952640187
-0.525,  0.550,  0.000 ,  0.000,  0.000, -0.342,  0.940, 5.989800248603205
 0.700,  0.550,  0.000 ,  0.000,  0.000,  0.342,  0.940, 4.900602839246852
 0.700, -0.200,  0.000 ,  0.000,  0.000, -0.500,  0.866, 20.612473873485026
-0.350, -0.200,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.154855024046045
 0.350,  0.425,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.155553941082229
 0.175, -0.075,  0.000 ,  0.000,  0.000,  0.342,  0.940, 4.426521490573293
-0.175,  0.050,  0.000 ,  0.000,  0.000,  0.000,  1.000, 3.6887300146726876
 0.350,  0.050,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.1548160237239147
 0.700, -0.075,  0.000 ,  0.000,  0.000, -0.342,  0.940, 5.469498650319138
 0.700,  0.425,  0.000 ,  0.000,  0.000,  0.174,  0.985, 5.136484628130373
-0.700,  0.300,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.1716071558510492
-0.525,  0.175,  0.000 ,  0.000,  0.000, -0.643,  0.766, 20.578272712228905
-0.350,  0.050,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.1547792767681
-0.350,  0.050,  0.000 ,  0.000,  0.000, -0.643,  0.766, 23.04425449473993
 0.350, -0.075,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.9121365219995274
-0.525, -0.075,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1686453516597686
 0.175,  0.175,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1547882111856973
 0.000, -0.200,  0.000 ,  0.000,  0.000, -0.500,  0.866, 22.93082189417939
 0.000,  0.800,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.2647650168743887
 0.350,  0.300,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1549585114304284
-0.350,  0.425,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.75965748190848
-0.525,  0.050,  0.000 ,  0.000,  0.000, -0.643,  0.766, 22.620572847817243
 0.000,  0.550,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.155439547505655
 0.700,  0.800,  0.000 ,  0.000,  0.000, -0.342,  0.940, 9.562261247114852
 0.350,  0.800,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.344978419928337
 0.000,  0.550,  0.000 ,  0.000,  0.000, -0.643,  0.766, 31.10940379995315
-0.525,  0.050,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.154851074804875
 0.000,  0.300,  0.000 ,  0.000,  0.000,  0.174,  0.985, 2.1547989966217083
 0.700,  0.175,  0.000 ,  0.000,  0.000,  0.000,  1.000, 4.717766524225665
 0.525,  0.050,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.4468017219160303
-0.700,  0.800,  0.000 ,  0.000,  0.000,  0.500,  0.866, 6.100587399032222
 0.525,  0.050,  0.000 ,  0.000,  0.000, -0.643,  0.766, 18.839742743088237
 0.350,  0.800,  0.000 ,  0.000,  0.000,  0.643,  0.766, 2.3389093661527935
-0.350,  0.800,  0.000 ,  0.000,  0.000, -0.643,  0.766, 33.01199875124931
-0.350, -0.200,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.1548244020315597
 0.000,  0.300,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.1547981014261635
-0.175,  0.425,  0.000 ,  0.000,  0.000, -0.643,  0.766, 33.89767844588934
 0.700,  0.300,  0.000 ,  0.000,  0.000,  0.174,  0.985, 5.25468354858769
-0.175, -0.200,  0.000 ,  0.000,  0.000,  0.342,  0.940, 3.339257985853248
 0.175,  0.800,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.1846479104681737
-0.175,  0.800,  0.000 ,  0.000,  0.000, -0.500,  0.866, 17.345775104728443
 0.000,  0.550,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.15561250270841
 0.350,  0.300,  0.000 ,  0.000,  0.000, -0.174,  0.985, 2.1548471704971677
-0.525, -0.200,  0.000 ,  0.000,  0.000,  0.000,  1.000, 2.1873384633258444
-0.525, -0.200,  0.000 ,  0.000,  0.000,  0.500,  0.866, 2.1670080552916593
 0.000,  0.425,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.154838263910968
 0.350,  0.550,  0.000 ,  0.000,  0.000, -0.342,  0.940, 2.1548759603416316
 0.175, -0.075,  0.000 ,  0.000,  0.000, -0.643,  0.766, 19.619803118190386
-0.700,  0.800,  0.000 ,  0.000,  0.000,  0.000,  1.000, 5.666779868324075
-0.175,  0.300,  0.000 ,  0.000,  0.000,  0.342,  0.940, 2.154785476812622
