root.FallingBrick.t,root.FallingBrick.gravityX,root.FallingBrick.gravityY,root.FallingBrick.gravityZ,root.FallingBrick.q_x,root.FallingBrick.q_y,root.FallingBrick.q_z,root.FallingBrick.qd_x,root.FallingBrick.qd_y,root.FallingBrick.qd_z,root.FallingBrick.qdd_x,root.FallingBrick.qdd_y,root.FallingBrick.qdd_z,root.FallingBrick.q_qs,root.FallingBrick.q_qx,root.FallingBrick.q_qy,root.FallingBrick.q_qz,root.FallingBrick.qd_wx,root.FallingBrick.qd_wy,root.FallingBrick.qd_wz,root.FallingBrick.qdd_wx,root.FallingBrick.qdd_wy,root.FallingBrick.qdd_wz,root.FallingBrick.gc1_x,root.FallingBrick.gc1_y,root.FallingBrick.gc1_z,root.FallingBrick.gc1_dX,root.FallingBrick.gc1_dY,root.FallingBrick.gc1_dZ,root.FallingBrick.gc1_fX,root.FallingBrick.gc1_fY,root.FallingBrick.gc1_fZ,root.FallingBrick.gc1_pX,root.FallingBrick.gc1_pY,root.FallingBrick.gc1_pZ,root.FallingBrick.gc1_tdX,root.FallingBrick.gc1_tdY,root.FallingBrick.gc1_tdZ,root.FallingBrick.gc1_fs,root.FallingBrick.gc1_slip,root.FallingBrick.gc1_coll,root.FallingBrick.gc1_nX,root.FallingBrick.gc1_nY,root.FallingBrick.gc1_nZ,root.FallingBrick.gc2_x,root.FallingBrick.gc2_y,root.FallingBrick.gc2_z,root.FallingBrick.gc2_dX,root.FallingBrick.gc2_dY,root.FallingBrick.gc2_dZ,root.FallingBrick.gc2_fX,root.FallingBrick.gc2_fY,root.FallingBrick.gc2_fZ,root.FallingBrick.gc2_pX,root.FallingBrick.gc2_pY,root.FallingBrick.gc2_pZ,root.FallingBrick.gc2_tdX,root.FallingBrick.gc2_tdY,root.FallingBrick.gc2_tdZ,root.FallingBrick.gc2_fs,root.FallingBrick.gc2_slip,root.FallingBrick.gc2_coll,root.FallingBrick.gc2_nX,root.FallingBrick.gc2_nY,root.FallingBrick.gc2_nZ,root.FallingBrick.gc3_x,root.FallingBrick.gc3_y,root.FallingBrick.gc3_z,root.FallingBrick.gc3_dX,root.FallingBrick.gc3_dY,root.FallingBrick.gc3_dZ,root.FallingBrick.gc3_fX,root.FallingBrick.gc3_fY,root.FallingBrick.gc3_fZ,root.FallingBrick.gc3_pX,root.FallingBrick.gc3_pY,root.FallingBrick.gc3_pZ,root.FallingBrick.gc3_tdX,root.FallingBrick.gc3_tdY,root.FallingBrick.gc3_tdZ,root.FallingBrick.gc3_fs,root.FallingBrick.gc3_slip,root.FallingBrick.gc3_coll,root.FallingBrick.gc3_nX,root.FallingBrick.gc3_nY,root.FallingBrick.gc3_nZ,root.FallingBrick.gc4_x,root.FallingBrick.gc4_y,root.FallingBrick.gc4_z,root.FallingBrick.gc4_dX,root.FallingBrick.gc4_dY,root.FallingBrick.gc4_dZ,root.FallingBrick.gc4_fX,root.FallingBrick.gc4_fY,root.FallingBrick.gc4_fZ,root.FallingBrick.gc4_pX,root.FallingBrick.gc4_pY,root.FallingBrick.gc4_pZ,root.FallingBrick.gc4_tdX,root.FallingBrick.gc4_tdY,root.FallingBrick.gc4_tdZ,root.FallingBrick.gc4_fs,root.FallingBrick.gc4_slip,root.FallingBrick.gc4_coll,root.FallingBrick.gc4_nX,root.FallingBrick.gc4_nY,root.FallingBrick.gc4_nZ,root.FallingBrick.gc5_x,root.FallingBrick.gc5_y,root.FallingBrick.gc5_z,root.FallingBrick.gc5_dX,root.FallingBrick.gc5_dY,root.FallingBrick.gc5_dZ,root.FallingBrick.gc5_fX,root.FallingBrick.gc5_fY,root.FallingBrick.gc5_fZ,root.FallingBrick.gc5_pX,root.FallingBrick.gc5_pY,root.FallingBrick.gc5_pZ,root.FallingBrick.gc5_tdX,root.FallingBrick.gc5_tdY,root.FallingBrick.gc5_tdZ,root.FallingBrick.gc5_fs,root.FallingBrick.gc5_slip,root.FallingBrick.gc5_coll,root.FallingBrick.gc5_nX,root.FallingBrick.gc5_nY,root.FallingBrick.gc5_nZ,root.FallingBrick.gc6_x,root.FallingBrick.gc6_y,root.FallingBrick.gc6_z,root.FallingBrick.gc6_dX,root.FallingBrick.gc6_dY,root.FallingBrick.gc6_dZ,root.FallingBrick.gc6_fX,root.FallingBrick.gc6_fY,root.FallingBrick.gc6_fZ,root.FallingBrick.gc6_pX,root.FallingBrick.gc6_pY,root.FallingBrick.gc6_pZ,root.FallingBrick.gc6_tdX,root.FallingBrick.gc6_tdY,root.FallingBrick.gc6_tdZ,root.FallingBrick.gc6_fs,root.FallingBrick.gc6_slip,root.FallingBrick.gc6_coll,root.FallingBrick.gc6_nX,root.FallingBrick.gc6_nY,root.FallingBrick.gc6_nZ,root.FallingBrick.gc7_x,root.FallingBrick.gc7_y,root.FallingBrick.gc7_z,root.FallingBrick.gc7_dX,root.FallingBrick.gc7_dY,root.FallingBrick.gc7_dZ,root.FallingBrick.gc7_fX,root.FallingBrick.gc7_fY,root.FallingBrick.gc7_fZ,root.FallingBrick.gc7_pX,root.FallingBrick.gc7_pY,root.FallingBrick.gc7_pZ,root.FallingBrick.gc7_tdX,root.FallingBrick.gc7_tdY,root.FallingBrick.gc7_tdZ,root.FallingBrick.gc7_fs,root.FallingBrick.gc7_slip,root.FallingBrick.gc7_coll,root.FallingBrick.gc7_nX,root.FallingBrick.gc7_nY,root.FallingBrick.gc7_nZ,root.FallingBrick.gc8_x,root.FallingBrick.gc8_y,root.FallingBrick.gc8_z,root.FallingBrick.gc8_dX,root.FallingBrick.gc8_dY,root.FallingBrick.gc8_dZ,root.FallingBrick.gc8_fX,root.FallingBrick.gc8_fY,root.FallingBrick.gc8_fZ,root.FallingBrick.gc8_pX,root.FallingBrick.gc8_pY,root.FallingBrick.gc8_pZ,root.FallingBrick.gc8_tdX,root.FallingBrick.gc8_tdY,root.FallingBrick.gc8_tdZ,root.FallingBrick.gc8_fs,root.FallingBrick.gc8_slip,root.FallingBrick.gc8_coll,root.FallingBrick.gc8_nX,root.FallingBrick.gc8_nY,root.FallingBrick.gc8_nZ,root.FallingBrick.gc9_x,root.FallingBrick.gc9_y,root.FallingBrick.gc9_z,root.FallingBrick.gc9_dX,root.FallingBrick.gc9_dY,root.FallingBrick.gc9_dZ,root.FallingBrick.gc9_fX,root.FallingBrick.gc9_fY,root.FallingBrick.gc9_fZ,root.FallingBrick.gc9_pX,root.FallingBrick.gc9_pY,root.FallingBrick.gc9_pZ,root.FallingBrick.gc9_tdX,root.FallingBrick.gc9_tdY,root.FallingBrick.gc9_tdZ,root.FallingBrick.gc9_fs,root.FallingBrick.gc9_slip,root.FallingBrick.gc9_coll,root.FallingBrick.gc9_nX,root.FallingBrick.gc9_nY,root.FallingBrick.gc9_nZ,root.FallingBrick.gc10_x,root.FallingBrick.gc10_y,root.FallingBrick.gc10_z,root.FallingBrick.gc10_dX,root.FallingBrick.gc10_dY,root.FallingBrick.gc10_dZ,root.FallingBrick.gc10_fX,root.FallingBrick.gc10_fY,root.FallingBrick.gc10_fZ,root.FallingBrick.gc10_pX,root.FallingBrick.gc10_pY,root.FallingBrick.gc10_pZ,root.FallingBrick.gc10_tdX,root.FallingBrick.gc10_tdY,root.FallingBrick.gc10_tdZ,root.FallingBrick.gc10_fs,root.FallingBrick.gc10_slip,root.FallingBrick.gc10_coll,root.FallingBrick.gc10_nX,root.FallingBrick.gc10_nY,root.FallingBrick.gc10_nZ,root.FallingBrick.FallingBrickController.ticks_till_control_FallingBrick,root.FallingBrick.FallingBrickController.q_qlength,root.FallingBrick.FallingBrickController.theta_x,root.FallingBrick.FallingBrickController.qdd2_wx,root.FallingBrick.FallingBrickController.qdd2_wy,root.FallingBrick.FallingBrickController.qdd2_wz,root.FallingBrick.FallingBrickController.energy,root.FallingBrick.LinearGroundContactModel.groundKxy,root.FallingBrick.LinearGroundContactModel.groundBxy,root.FallingBrick.LinearGroundContactModel.groundKz,root.FallingBrick.LinearGroundContactModel.groundBz,root.FallingBrick.LinearGroundContactModel.groundStiffeningLength,root.FallingBrick.LinearGroundContactModel.groundAlphaSlip,root.FallingBrick.LinearGroundContactModel.groundAlphaStick,root.FallingBrick.LinearGroundContactModel.groundEnableSlip,root.FallingBrick.LinearGroundContactModel.groundEnableSurfaceNormal,root.simpleCameraTrackingVarNameX,root.simpleCameraTrackingVarNameY,root.simpleCameraTrackingVarNameZ
0.9991999999999552,0.0,0.0,-9.81,-0.308305791119312,-0.2153746615587206,-0.16725927490946563,-0.4086536304344809,0.143622575606546,0.7379339454074144,-1.7117689040762742,-0.41381125720269973,-4.055931190287486,-0.3591276135996673,-0.3634569597271184,-0.8075555466660872,-0.2945851907767343,-6.264529061713729,-0.8872660366628151,-0.8581657727344936,7.837213770671582,11.283561622925548,-1.8226737320985904,-0.3024316832645392,-0.028692645880266793,-0.17733980796064144,-0.748850230188078,0.1752828879566894,1.1416623476325216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3779495118855036,-0.1411926403534365,-0.32444796138495524,0.3272420364238891,0.3060758067641543,0.4892283949305224,0.0,0.0,0.0,0.0,0.0,0.0,-0.3871925312805798,-0.1488323359437276,-0.3394208772693511,0.0,0.0,0.0,0.0,0.0,1.0,-0.15902989029108683,-0.26831088908416884,-0.06770850177543387,-0.8638921489084381,0.2628274992196753,1.4834853603137979,0.0,0.0,0.0,0.0,0.0,0.0,-0.07809064440414398,-0.2746579342989665,-0.16660616912752563,0.0,0.0,0.0,0.0,0.0,1.0,-0.2345477189120512,-0.3808108835573386,-0.21481665519974763,0.21220011770352878,0.3936204180271402,0.8310514076117984,0.0,0.0,0.0,0.0,0.0,0.0,-0.2395241662997933,-0.39219530586427825,-0.24570128558132814,0.0,0.0,0.0,0.0,0.0,1.0,-0.3817372143052499,-0.050053403830389004,-0.1202928907245,-1.0281379634492298,-0.10604421780828613,0.6480612281552605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4572550429262142,-0.16255339830355872,-0.26740104414881377,0.0484365606809509,0.02513475655760928,-0.004342161710660885,-2.910007136929665,-0.7034791372445888,9.781916976511273,0.0,0.0,0.0,-0.4542227567663137,-0.16042704441239716,-0.2666200629155459,1.0,0.0,0.0,0.0,0.0,1.0,-0.23833542133179747,-0.28967164703429105,-0.010661584539292418,-1.1431798821695902,-0.01849960654530025,0.9898842408365365,0.0,0.0,0.0,0.0,0.0,0.0,-0.029423582992844657,-0.23863562366917743,-0.07562751072566133,0.0,0.0,0.0,0.0,0.0,1.0,-0.31385324995276187,-0.40217164150746076,-0.1577697379636062,-0.06708761555762315,0.11229331226216469,0.33745028813453726,0.0,0.0,0.0,0.0,0.0,0.0,0.08103442793182926,-0.17825061301430062,0.20730680850564837,0.0,0.0,0.0,0.0,0.0,1.0,-0.18918417004758453,-0.18339100676868045,-0.25312514881633597,0.01096267701887732,0.5657787587568903,1.4799579970994212,0.0,0.0,0.0,0.0,0.0,0.0,-0.19640064354685507,-0.20956774641988707,-0.3376129385712747,0.0,0.0,0.0,0.0,0.0,1.0,-0.4271007631697165,-0.24747328061904714,-0.08198439710791165,-0.8269005227645785,-0.2782025585380363,-8.453613323622933E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.01171117572535875,-0.05444299060315308,0.04504168369612263,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.058566757177541,8.598565180004291,-2.4841662453806075,0.32347151692316356,1422.0,150.6,50.0,1000.0,0.008,0.7,0.7,0.0,1.0,0.0,0.0,0.0
