0.04248458,-0.00940226,-0.00334591,0.992154,-0.012113,0.124432
0.04248333,-0.00863356,-0.00365694,0.994970,-0.025065,0.096990
0.04210220,-0.00595278,0.00070380,0.991947,0.018841,0.125240
0.04196530,-0.00502890,0.00134727,0.973919,0.032424,0.224566
0.04188498,-0.00441095,0.00187309,0.977374,0.071991,0.198891
0.04245609,-0.00770270,-0.00385911,0.997738,0.058565,0.033009
0.04250684,-0.00790973,-0.00496224,0.999156,0.036089,0.019591
0.04270370,-0.01158329,-0.00595548,0.994756,0.095628,-0.036273
0.04272444,-0.01192304,-0.00598433,0.999036,0.043880,-0.001020
0.04238008,-0.01798079,-0.01277363,0.982810,0.087815,-0.162398
0.04220312,-0.01667289,-0.01289313,0.977694,0.120198,-0.172243
0.04149070,-0.02347517,-0.01829923,0.954692,0.083972,-0.285503
0.04206942,-0.01530907,-0.01288866,0.957148,0.078371,-0.278793
0.04096762,-0.02002682,-0.01852093,0.928738,0.130325,-0.347076
0.04091620,-0.01799826,-0.01806047,0.924164,0.099358,-0.368849
0.04068689,-0.01463952,-0.01761388,0.941667,-0.021546,-0.335857
0.04067716,-0.01332581,-0.01703869,0.944402,0.113542,-0.308567
0.04030799,-0.01397100,-0.01840183,0.898355,0.161905,-0.408343
0.04049481,-0.01923541,-0.01955752,0.928063,0.110386,-0.355689
0.04151239,-0.02429605,-0.01862696,0.885335,0.236585,-0.400261
0.04082070,-0.02429647,-0.02047564,0.837496,0.253554,-0.484057
0.03971776,-0.02282435,-0.02244580,0.907575,0.033220,-0.418574
0.04000955,-0.02467703,-0.02236260,0.847822,0.238973,-0.473380
0.04025957,-0.02507620,-0.02204973,0.943392,0.108083,-0.313575
0.04056502,-0.02630936,-0.02166460,0.918306,0.209939,-0.335617
0.03994825,-0.02786536,-0.02349157,0.879321,0.158423,-0.449107
0.04175529,-0.02649426,-0.01872623,0.954486,0.046776,-0.294563
0.02525939,0.04817133,-0.04090863,0.455101,0.006596,-0.890415
0.02739946,0.04946379,-0.03917724,0.600583,0.253790,-0.758216
0.02385023,0.04870600,-0.04176661,0.462838,0.085297,-0.882329
0.02243048,0.04762207,-0.04260613,0.519315,-0.060190,-0.852461
0.02204048,0.04772993,-0.04283154,0.517197,0.074691,-0.852601
0.02184360,0.04819415,-0.04295087,0.535459,-0.006778,-0.844534
0.02359565,0.04621491,-0.04171134,0.391267,-0.148314,-0.908247
0.02354457,0.04624686,-0.04174302,0.653348,-0.166002,-0.738634
0.02284667,0.04495122,-0.04207836,0.528379,-0.086876,-0.844552
0.02443512,0.04467768,-0.04097012,0.615552,0.055442,-0.786144
0.02444986,0.04451749,-0.04096514,0.663286,0.029573,-0.747781
0.02809347,0.05066372,-0.03781992,0.374991,0.771085,-0.514597
0.02310733,0.05053414,-0.04145950,0.463227,0.563565,-0.683970
0.01978634,0.04973644,-0.04377269,0.561446,0.241064,-0.791623
0.02493079,0.04255882,-0.04048093,0.556264,-0.004080,-0.830996
0.02989995,0.04575700,-0.03691633,0.611785,-0.043800,-0.789810
0.02993432,0.04879119,-0.03722289,0.639644,0.136318,-0.756487
0.03142628,0.04899644,-0.03572983,0.588244,0.138498,-0.796735
0.02485185,0.05110790,-0.03917538,0.150903,0.952158,-0.265750
0.01803210,0.05032864,-0.04427769,0.248332,0.675400,-0.694381
0.02132807,0.04553799,-0.04302401,0.510967,-0.034247,-0.858918
0.02161895,0.04410115,-0.04268315,0.352044,-0.164100,-0.921486
0.02750785,0.04365928,-0.03870220,0.601368,-0.129183,-0.788460
0.02687707,0.04311618,-0.03908873,0.657320,0.029558,-0.753032
0.02856785,0.04368191,-0.03774985,0.617251,-0.122858,-0.777115
0.02617366,0.03972224,-0.03922978,0.583342,-0.043575,-0.811057
0.02960149,0.05138802,-0.03329233,-0.011565,0.997737,0.066235
0.03001415,0.05140156,-0.03230004,0.055206,0.996948,-0.055206
0.03076435,0.05139543,-0.03108293,-0.064383,0.992849,-0.100527
0.01770950,0.05143497,-0.04066346,-0.019787,0.998705,0.046863
0.01547718,0.05033254,-0.04526322,0.192043,0.631436,-0.751271
0.01317442,0.05124272,-0.04447766,0.024971,0.976245,-0.215226
0.01071974,0.05142272,-0.04412021,-0.075886,0.981700,-0.174658
0.01253377,0.04730616,-0.04679438,0.276165,-0.137416,-0.951236
0.01214144,0.05139342,-0.04329684,-0.042184,0.999046,-0.011318
0.00778302,0.05127948,-0.04261796,-0.110651,0.975967,0.187734
0.01057633,0.05138497,-0.04249408,0.033715,0.984711,0.170900
0.00870954,0.05117079,-0.04196646,-0.157092,0.941184,0.299157
0.01209174,0.05141787,-0.04193122,0.023872,0.987866,0.153466
0.01253880,0.05141094,-0.04224471,0.046010,0.998936,-0.003067
0.01887064,0.05112296,-0.03771490,-0.190626,0.924888,0.329006
0.01785129,0.05093030,-0.03779934,-0.442241,0.748029,0.494850
0.02085218,0.05137347,-0.03761286,-0.030073,0.992417,0.119179
0.02390166,0.05142700,-0.03693231,0.078318,0.996674,-0.022530
0.02582532,0.05134561,-0.03715182,-0.032823,0.990344,-0.134687
0.02099754,0.05100102,-0.03616809,-0.255488,0.885992,0.386968
0.01428308,0.05020987,-0.03879838,-0.267895,0.448533,0.852672
0.00902091,0.04888438,-0.04028347,-0.197185,0.155944,0.967884
0.01017266,0.04780094,-0.03986399,-0.196021,0.144773,0.969854
0.00875668,0.04934108,-0.04040776,-0.290826,0.132681,0.947531
-0.00004545,0.04961017,-0.04179001,-0.001191,0.251210,0.967932
0.00772520,0.05127550,-0.04559921,-0.087450,0.976729,-0.195838
0.00499464,0.04831788,-0.04854044,0.150839,-0.100157,-0.983471
0.01288544,0.04509195,-0.04642307,0.450048,-0.161668,-0.878249
0.00801554,0.04755287,-0.04791921,0.132063,-0.098750,-0.986310
0.00820689,0.04520041,-0.04765322,0.154159,-0.151652,-0.976338
0.01282047,0.04163457,-0.04620137,0.186836,-0.068707,-0.979985
0.01495269,0.04363603,-0.04563964,0.345874,-0.109866,-0.931826
0.01672013,0.04469391,-0.04508112,0.356142,-0.137191,-0.924306
0.01497706,0.04734315,-0.04596974,0.439235,-0.014509,-0.898255
0.04253605,-0.04617335,-0.00050926,0.253618,-0.966221,0.045775
0.04371696,-0.04514555,0.00268713,0.728418,-0.667842,0.152953
0.04454877,-0.04140122,0.00404084,0.983340,0.104970,0.148406
0.04449395,-0.04104138,0.00423896,0.993153,0.087000,0.077961
0.04388526,-0.04124750,0.00662570,0.953174,0.122948,0.276302
0.04398050,-0.03958728,0.00611415,0.952358,0.103489,0.286886
0.04411383,-0.03918370,0.00537763,0.974473,0.077613,0.210664
0.04368818,-0.03717998,0.00685002,0.933593,-0.089743,0.346916
0.04369441,-0.03554288,0.00650930,0.940325,0.058689,0.335178
0.04388782,-0.03842099,0.00624584,0.956436,0.001222,0.291939
0.04380777,-0.03457987,0.00574956,0.995081,0.042977,0.089260
0.04379800,-0.03353566,0.00544206,0.959780,0.067197,0.272593
0.04429832,-0.03454879,0.00351601,0.977148,0.037077,0.209303
0.04354122,-0.03130640,0.00558310,0.955429,0.100366,0.277635
0.04318634,-0.03080206,0.00685091,0.956460,0.078314,0.281161
0.04340256,-0.03421288,0.00722725,0.931582,0.106814,0.347484
0.04320402,-0.03420033,0.00785263,0.967739,0.045613,0.247791
0.04315025,-0.03465546,0.00814908,0.943716,0.102203,0.314572
0.04260204,-0.03428797,0.00970910,0.876422,0.161868,0.453523
0.04304766,-0.02822139,0.00628116,0.962722,0.112124,0.246158
0.04332636,-0.02750757,0.00484248,0.967160,0.198093,0.159251
0.04379803,-0.02795033,0.00289227,0.967893,0.142677,0.206947
0.04474130,-0.03834680,0.00217644,0.961454,0.131760,0.241342
0.04489016,-0.03581212,0.00001924,0.998614,0.042962,-0.030388
0.04497378,-0.03654740,-0.00071987,0.997999,0.001036,0.063217
0.04534787,-0.03975102,-0.00587696,0.998685,-0.015588,0.048843
0.04537372,-0.04146491,-0.00499316,0.995232,0.003214,-0.097488
0.04525921,-0.03885705,-0.00662400,0.996241,0.086305,0.007458
0.04539626,-0.04253309,-0.00594512,0.999826,0.015043,-0.011031
0.04512830,-0.03673210,-0.00494419,0.987462,0.151295,-0.045042
0.04512827,-0.03827915,-0.00794431,0.980283,0.196057,-0.024654
0.04514734,-0.03627815,-0.00454468,0.999085,0.034095,0.025829
0.04530808,-0.03878370,-0.00313423,0.997651,-0.041613,0.054417
0.04464735,-0.03362838,0.00097828,0.974910,0.179424,0.131745
0.04502185,-0.03470857,-0.00180809,0.997611,0.060687,0.033005
0.04468459,-0.03192585,-0.00110376,0.995910,0.083809,0.033741
0.04479892,-0.03240620,-0.00215585,0.987870,0.147080,-0.049799
0.04476032,-0.03225620,-0.00144093,0.985181,0.130480,0.111327
0.04492731,-0.03314416,-0.00320196,0.995200,0.078423,-0.058541
0.04489239,-0.03266714,-0.00506443,0.998373,0.019905,-0.053428
0.04496792,-0.03775160,-0.00932728,0.993668,-0.007618,-0.112101
0.04531910,-0.04093708,-0.00787882,0.997213,0.050560,-0.054863
0.04529713,-0.04146842,-0.00797265,0.991784,-0.074355,-0.104097
0.04457022,-0.03656555,-0.01129868,0.987629,0.076152,-0.137073
0.04523760,-0.04217972,-0.00856878,0.992981,-0.115977,-0.023195
0.04453925,-0.03560827,-0.01113740,0.986102,0.005648,-0.166045
0.04446838,-0.03540729,-0.01157075,0.976723,0.165906,-0.135968
0.04446605,-0.03569318,-0.01173642,0.974766,0.118874,-0.188947
0.04459026,-0.03862915,-0.01238502,0.985885,0.043067,-0.161792
0.04424183,-0.03666484,-0.01317821,0.958538,0.070013,-0.276232
0.04424456,-0.03614616,-0.01290614,0.980762,-0.026950,-0.193340
0.04510483,-0.04381283,-0.00602417,0.932123,-0.360697,0.032320
0.04451808,-0.04491342,-0.00292083,0.804703,-0.544221,0.237225
0.04507426,-0.04365584,-0.00087994,0.919284,-0.345264,0.188972
0.04530595,-0.04329560,-0.00328907,0.979441,-0.196843,0.044140
0.04534643,-0.04276521,-0.00225898,0.993650,-0.090944,0.066243
0.04442842,-0.04475980,-0.00088607,0.783965,-0.609750,0.116635
0.04435159,-0.04484076,-0.00002777,0.707316,-0.704446,0.058823
0.04376630,-0.04567349,-0.00605017,0.571808,-0.819076,-0.046363
0.04468090,-0.04307066,-0.01238598,0.961533,-0.229561,-0.150854
0.04444654,-0.04200337,-0.01388281,0.990300,-0.019023,-0.137635
0.04385573,-0.04464595,-0.01363471,0.806193,-0.573723,-0.144548
0.04373109,-0.04488842,-0.01331179,0.790385,-0.583270,-0.187317
0.04383078,-0.03812897,-0.01549955,0.997804,0.007314,-0.065824
0.04385597,-0.03245529,-0.01373975,0.982836,0.095269,-0.157977
0.04448159,-0.03149940,-0.00877252,0.996050,-0.024820,-0.085252
0.04457920,-0.03157308,-0.00814597,0.985950,0.042968,-0.161422
0.04465530,-0.03070958,-0.00693926,0.997743,0.062558,-0.024387
0.04449908,-0.02886965,-0.00682625,0.972997,0.145886,-0.178869
0.04457793,-0.02927946,-0.00564546,0.988876,0.143232,-0.040105
0.04439710,-0.02886160,-0.00772634,0.971387,0.086262,-0.221281
0.04422351,-0.02671171,-0.00666720,0.987513,0.154478,-0.030896
0.04389621,-0.02403061,-0.00643205,0.993241,0.110113,-0.036704
0.04378762,-0.02302757,-0.00613992,0.988229,0.152980,-0.001117
0.04365691,-0.02292671,-0.00794553,0.973392,0.219719,-0.065056
0.04131382,-0.04227118,0.01365291,0.907762,0.003896,0.419467
0.04126612,-0.04302746,0.01363113,0.873356,-0.181151,0.452142
0.04154590,-0.04115082,0.01314079,0.900351,0.003920,0.435148
0.04052866,-0.04083580,0.01514206,0.865175,0.004012,0.501454
0.03917116,-0.04120131,0.01753286,0.838455,0.006795,0.544928
0.03847786,-0.04126700,0.01860511,0.846227,0.063151,0.529067
0.03885194,-0.03789642,0.01784064,0.848114,0.139155,0.511212
0.04099374,-0.03768407,0.01385556,0.897216,0.039009,0.439865
0.04085771,-0.03739312,0.01409556,0.843308,0.006768,0.537389
0.04094627,-0.03536851,0.01366766,0.895192,0.050109,0.442856
0.03745059,-0.03503639,0.01967756,0.820581,0.081628,0.565671
0.04025540,-0.03314160,0.01473723,0.917294,0.094327,0.386877
0.04218497,-0.03877959,0.01149813,0.955195,0.046811,0.292252
0.04217222,-0.03911499,0.01150621,0.946229,-0.018849,0.322949
0.04254271,-0.04132098,0.01080658,0.949038,0.028988,0.313825
0.04220648,-0.03454765,0.01096769,0.946601,0.066223,0.315534
0.04265625,-0.03305533,0.00928405,0.928964,0.064935,0.364430
0.03992308,-0.03162986,0.01506320,0.882047,0.123971,0.454560
0.03798402,-0.03322617,0.01864491,0.872239,-0.050984,0.486415
0.03832510,-0.03237737,0.01800899,0.816848,-0.004091,0.576839
0.03828346,-0.03196179,0.01803683,0.820769,0.078782,0.565801
0.03924507,-0.02925530,0.01585729,0.877339,0.033900,0.478672
0.04165271,-0.02835371,0.01056267,0.907762,-0.003896,0.419467
0.04223864,-0.02855603,0.00908780,0.929129,0.215716,0.300310
0.04049581,-0.02674088,0.01273391,0.871910,0.171451,0.458669
0.04226005,-0.02710224,0.00839573,0.947987,0.222334,0.227790
0.04277670,-0.02621391,0.00611366,0.967160,0.198093,0.159251
0.04208694,-0.02033868,0.00595667,0.954106,0.122727,0.273167
0.04224374,-0.01745805,0.00426099,0.969226,0.001189,0.246171
0.04226149,-0.01711068,0.00405865,0.992798,0.057603,0.105040
0.04298445,-0.02196677,0.00275198,0.980839,0.146082,0.128896
0.04296507,-0.02117420,0.00236710,0.990591,0.056114,0.124826
0.04304570,-0.02253133,0.00270158,0.993441,0.068785,0.091338
0.04270032,-0.01825570,0.00195805,0.994790,0.052124,0.087613
0.04291050,-0.01955879,0.00139820,0.978223,0.122743,0.167376
0.04186810,-0.01661291,0.00551673,0.953427,0.167621,0.250761
0.04101109,-0.02022053,0.00947676,0.872953,0.124708,0.471595
0.04113197,-0.02155763,0.00951052,0.935986,0.089459,0.340480
0.04225421,-0.01600715,0.00350809,0.955562,0.141810,0.258439
0.04249685,-0.01535854,0.00174952,0.992913,0.003270,0.118801
0.04279433,-0.01689602,0.00043659,0.989561,0.061198,0.130479
0.04307114,-0.01883891,-0.00053392,0.994620,0.083535,0.061259
0.04352706,-0.02289653,-0.00056193,0.975467,0.092961,0.199556
0.04336877,-0.02099150,-0.00114989,0.990019,0.138535,-0.025905
0.04326645,-0.04343487,-0.01805384,0.940907,-0.125544,-0.314536
0.04161179,-0.04566071,-0.01854962,0.626303,-0.745004,-0.229593
0.04454489,-0.04453068,-0.00931723,0.884690,-0.458367,-0.084986
0.04426340,-0.04490455,-0.00969269,0.781854,-0.615253,-0.100837
0.04422030,0.05047898,-0.00455849,0.680528,0.722223,-0.123597
0.04486859,0.04689003,-0.00243830,0.961884,-0.242743,0.125915
0.04494103,0.04728789,-0.00238301,0.962899,-0.268630,0.025759
0.04444728,0.05006262,-0.00668752,0.821874,0.561879,-0.093887
0.04447149,0.04998190,-0.00774882,0.893395,0.444646,-0.064303
0.04441280,0.04442348,0.00021834,0.998660,0.036600,0.036600
0.04438844,0.04284682,-0.00153788,0.997400,-0.072063,0.001044
0.04437150,0.04632254,0.00173819,0.957470,-0.214399,0.193092
0.04418986,0.04757463,0.00411475,0.955520,-0.253831,0.150172
0.04362501,0.05056485,0.00179158,0.615571,0.787875,-0.018064
0.04300472,0.05094175,0.00119942,0.429143,0.902404,0.038770
0.04316850,0.05076430,0.00296340,0.373466,0.906989,0.194664
0.04312148,0.05068126,0.00379274,0.577530,0.812555,0.078819
0.04311543,0.05052039,0.00476073,0.501752,0.861551,0.077301
0.04327036,0.05034735,0.00496391,0.700453,0.709190,0.080093
0.04287640,0.04954420,0.00876990,0.860765,0.444805,0.247451
0.04284820,0.05105520,-0.00004995,0.285583,0.958124,-0.021017
0.04340627,0.05090422,-0.00109631,0.387901,0.911637,0.135835
0.03969745,0.05146077,0.00179515,-0.202399,0.978856,0.029591
0.04159730,0.05126048,0.00297767,0.170886,0.984631,0.036037
0.04147788,0.05142176,-0.00322123,0.270921,0.962320,-0.023292
0.04362398,0.05082906,-0.00163898,0.425780,0.890530,0.160209
0.04048837,-0.04053254,-0.02472092,0.860824,0.077488,-0.502969
0.04210639,-0.04402640,-0.02084108,0.859102,-0.286367,-0.424191
0.04103439,-0.04232745,-0.02387765,0.830511,-0.012314,-0.556866
0.04035800,-0.04207871,-0.02511203,0.860716,0.125853,-0.493284
0.03940636,-0.04118294,-0.02677069,0.830580,0.063673,-0.553248
0.03783718,-0.03588544,-0.02878918,0.792407,0.055483,-0.607464
0.03800559,-0.04067124,-0.02905026,0.866549,0.153436,-0.474921
0.03781173,-0.04011856,-0.02920243,0.804519,0.073138,-0.589407
0.03626335,-0.04592120,-0.02832988,0.439682,-0.877893,-0.189695
0.03707290,-0.04590688,-0.02710702,0.555196,-0.777910,-0.294301
0.04144277,-0.04342849,-0.02275702,0.896301,-0.078478,-0.436447
0.04096279,-0.04387630,-0.02354292,0.841287,-0.276313,-0.464637
0.03050028,0.04546765,-0.03629821,0.626968,-0.082534,-0.774661
0.03005408,0.04326624,-0.03645531,0.679189,-0.136438,-0.721170
0.03234266,0.04421127,-0.03429103,0.748056,-0.088950,-0.657648
0.03202239,0.04538018,-0.03474673,0.642776,-0.192679,-0.741427
0.03182852,0.04785329,-0.03537614,0.784520,-0.208075,-0.584152
0.03337304,0.05020184,-0.03317237,0.725996,0.381845,-0.571948
0.03365048,0.04872674,-0.03343515,0.784798,0.082382,-0.614252
0.03380253,0.04751096,-0.03320695,0.741106,-0.021014,-0.671059
0.03494713,0.04971055,-0.03165751,0.784980,0.296548,-0.543936
0.03409514,0.04746023,-0.03288246,0.739243,-0.101407,-0.665760
0.03450289,0.04674602,-0.03226179,0.752138,-0.139618,-0.644046
0.03106252,0.05137310,-0.02881313,-0.060687,0.997611,0.033005
0.02353706,0.05117823,-0.03482186,-0.255616,0.907070,0.334491
-0.00236407,0.04846605,-0.04158628,-0.035560,0.072197,0.996756
-0.00175461,0.05096794,-0.04303791,0.017144,0.903336,0.428590
-0.00527803,0.04814976,-0.04131070,0.130692,0.168033,0.977080
-0.00523474,0.04736258,-0.04127414,0.174950,0.010291,0.984524
-0.00778545,0.04736814,-0.04091234,0.257861,0.107550,0.960177
-0.00771741,0.04570014,-0.04079916,0.306512,-0.011168,0.951801
-0.00981880,0.04641737,-0.04031705,0.318983,0.044837,0.946699
-0.00706155,0.05058753,-0.04199969,0.148583,0.772933,0.616845
-0.00376369,0.05088878,-0.04292892,-0.051982,0.915682,0.398528
-0.00570210,0.05125028,-0.04473165,0.044376,0.996831,0.066022
-0.01033009,0.04756093,-0.04025105,0.271332,0.160639,0.948986
-0.01132645,0.04642246,-0.03995470,0.448369,-0.111739,0.886837
-0.01341722,0.04768125,-0.03931459,0.181682,0.051061,0.982031
-0.01515635,0.04742016,-0.03860356,0.402571,0.035637,0.914695
-0.01437264,0.05085886,-0.04070685,0.089659,0.932723,0.349269
-0.01536435,0.05103737,-0.04101788,0.029439,0.995462,0.090497
-0.01741620,0.05105692,-0.04016903,0.094230,0.994408,0.047670
-0.01531824,0.05104334,-0.04109908,0.029433,0.995263,0.092659
-0.01731570,0.05103559,-0.04255192,0.041530,0.997774,0.052178
-0.00896586,0.05052350,-0.04166891,0.041142,0.705088,0.707925
-0.00283320,0.05107221,-0.04701011,-0.068751,0.948239,-0.310026
-0.00089638,0.05127263,-0.04583095,-0.043709,0.981678,-0.185467
-0.00497536,0.05005180,-0.04844782,-0.133051,0.524893,-0.840705
-0.00498229,0.04955858,-0.04870021,-0.081405,0.285564,-0.954896
-0.00945074,0.04490902,-0.04043061,0.249596,0.028003,0.967945
-0.01143852,0.04329770,-0.03984268,0.262953,0.088506,0.960741
-0.00819647,0.04195443,-0.04062419,0.113760,0.001083,0.993508
-0.00906496,0.04162994,-0.04044880,0.218141,-0.042182,0.975005
-0.01030788,0.03985834,-0.04010999,0.313080,0.071450,0.947035
-0.01604917,0.04424589,-0.03815595,0.428867,0.003911,0.903359
-0.01811032,0.04278178,-0.03710360,0.515585,-0.045615,0.855623
-0.01831082,0.04665467,-0.03706278,0.539569,0.023340,0.841618
-0.01767958,0.04974781,-0.03800031,0.343964,0.494348,0.798316
-0.01866440,0.05065051,-0.03831896,0.353844,0.849538,0.391255
-0.01909607,0.05064353,-0.03804290,0.422782,0.694689,0.581947
-0.02017974,0.05106700,-0.03914413,0.097201,0.994948,0.025119
-0.01080020,0.03948919,-0.03995995,0.220278,0.022623,0.975175
-0.01995913,0.04410443,-0.03606317,0.422715,0.038671,0.905437
-0.01912288,0.04553063,-0.03662505,0.466555,0.067837,0.881887
-0.02271407,0.04646790,-0.03426579,0.606288,-0.020811,0.794973
-0.02126107,0.04578329,-0.03531922,0.590227,0.177523,0.787475
-0.02135773,0.05078492,-0.03709951,0.218586,0.929343,0.297559
-0.02269391,0.05109502,-0.03918786,-0.049745,0.998075,-0.037044
-0.02434575,0.05093815,-0.03942272,-0.093026,0.987957,-0.123642
0.03582119,-0.04478590,0.02146717,0.758008,-0.407654,0.509158
0.03343407,-0.04536631,0.02364673,0.579155,-0.682635,0.445632
0.03577980,-0.04437106,0.02178924,0.720172,-0.442037,0.534748
0.03609573,-0.04483256,-0.03066206,0.645793,-0.558114,-0.521019
0.03681734,-0.04273329,-0.03080266,0.637566,-0.009681,-0.770335
0.03622438,-0.03777592,-0.03114031,0.823973,0.063819,-0.563024
0.03694317,-0.03480639,-0.02988491,0.804747,0.032078,-0.592751
0.03730387,-0.03357715,-0.02928470,0.711455,0.146520,-0.687287
0.03934872,-0.03547652,-0.02639914,0.856263,0.009439,-0.516454
0.03777834,-0.03340737,-0.02850496,0.864670,0.053955,-0.499434
0.03813362,-0.03391635,-0.02806061,0.751306,0.149057,-0.642901
0.03872302,-0.03391485,-0.02718091,0.814716,0.052243,-0.577502
0.03900349,-0.03378007,-0.02667604,0.849958,0.031582,-0.525903
0.03845541,-0.03393259,-0.02761738,0.873337,0.149673,-0.463552
0.03518197,-0.03692292,-0.03241118,0.823969,0.137082,-0.549804
0.03590964,-0.03935475,-0.03170023,0.792812,0.026474,-0.608891
0.03647152,-0.04233641,-0.03120185,0.765665,0.079606,-0.638295
0.03581866,-0.04297885,-0.03195308,0.802272,-0.023637,-0.596490
0.02869160,-0.04661861,-0.03474693,0.175734,-0.960590,-0.215373
0.01604689,-0.04562975,-0.04462224,0.119632,-0.790160,-0.601112
0.01660357,-0.04517665,-0.04494208,0.258871,-0.671795,-0.694030
0.01521235,-0.04556455,-0.04498274,0.138972,-0.781532,-0.608190
0.01635110,-0.04217017,-0.04599646,0.371603,-0.006385,-0.928370
0.01144743,-0.04568810,-0.04591614,0.086191,-0.726047,-0.682222
0.01190051,-0.04341801,-0.04703700,0.285834,-0.265725,-0.920700
0.01371756,-0.04165595,-0.04672930,0.210725,-0.126435,-0.969334
0.01281672,-0.04195857,-0.04697019,0.229404,-0.068201,-0.970939
0.01425155,-0.04029608,-0.04650870,0.323187,-0.074582,-0.943392
0.01683078,-0.03933229,-0.04565308,0.359034,0.098904,-0.928069
0.01785053,-0.04076643,-0.04534996,0.292682,0.112570,-0.949561
0.01836786,-0.04150414,-0.04521272,0.303434,0.121641,-0.945056
0.01930031,-0.04253608,-0.04482666,0.455037,-0.084885,-0.886418
0.01730984,-0.03872100,-0.04543546,0.298275,0.073600,-0.951638
0.01222103,-0.04078426,-0.04710308,0.241796,0.060759,-0.968423
0.01684249,-0.03586993,-0.04535962,0.417512,0.060803,-0.906635
0.01547893,-0.03537881,-0.04581530,0.331179,-0.006249,-0.943547
0.01528453,-0.03571630,-0.04589543,0.364266,0.053917,-0.929733
0.01298968,-0.03845474,-0.04676811,0.236712,0.157367,-0.958751
0.01248881,-0.03778489,-0.04685580,0.317470,0.152550,-0.935917
0.01439177,-0.03505886,-0.04610980,0.218793,0.181665,-0.958711
0.01295960,-0.03698388,-0.04667396,0.289522,0.141395,-0.946670
0.02239151,-0.04126763,-0.04335336,0.451417,-0.055916,-0.890560
0.02253122,-0.04041264,-0.04325974,0.543914,-0.051735,-0.837544
0.02327793,-0.04306657,-0.04281215,0.597330,-0.113008,-0.793994
0.01877352,-0.04497231,-0.04422874,0.358750,-0.553546,-0.751589
0.02334099,-0.04384709,-0.04257646,0.584826,-0.291616,-0.756927
0.02604821,-0.04109519,-0.04112038,0.601658,0.103936,-0.791963
0.02781237,-0.04115217,-0.03985416,0.602377,0.012406,-0.798115
0.02869205,-0.04202157,-0.03919324,0.677066,0.018148,-0.735699
0.02571328,-0.03896588,-0.04119988,0.506381,0.020364,-0.862069
0.02426246,-0.03895923,-0.04211342,0.602047,0.088494,-0.793542
0.02401642,-0.03887030,-0.04227759,0.438671,0.123509,-0.890120
0.02755939,-0.04067937,-0.04007873,0.484515,0.001327,-0.874782
0.02699177,-0.03955618,-0.04041221,0.560018,0.012323,-0.828389
0.02376530,-0.03657873,-0.04217679,0.405092,0.158888,-0.900364
0.02200402,-0.03648842,-0.04314116,0.468366,0.085284,-0.879409
0.03047232,-0.03859801,-0.03747924,0.663542,0.073727,-0.744497
0.03060593,-0.03959223,-0.03738016,0.665831,0.130174,-0.734659
0.03036605,-0.04029284,-0.03771479,0.679545,0.058903,-0.731265
0.02876807,-0.03616497,-0.03869475,0.566563,0.118583,-0.815441
0.03115929,-0.03663279,-0.03667907,0.652561,0.076687,-0.753846
0.03128516,-0.04208805,-0.03689018,0.692270,0.111178,-0.713023
