pdd_x_world,pdd_y_world,pdd_z_world
-0.027346835,-0.017651401,0.013718358
-0.006132625,0.018919451,0.031583924
0.016158015,-0.008497641,7.27E-04
-0.003056356,0.034662511,-0.037266821
-0.003056356,0.034662511,-0.037266821
0.076455452,-0.063312806,0.021890411
0.008137574,-0.060158417,0.031498235
-0.051580627,0.021627847,-0.00530375
-0.051580627,0.021627847,-0.00530375
-0.019669369,-0.015272366,-0.030934995
-0.012586223,-0.024246581,0.052121524
0.014670318,0.020508787,0.001010206
0.014670318,0.020508787,0.001010206
0.038509093,-0.049929474,-0.017523343
-0.021294434,-0.042934284,-0.001839648
-0.011250952,0.028713679,0.039140113
-0.011250952,0.028713679,0.039140113
-0.022780808,0.004857864,-0.029996373
-0.02761331,0.023853045,-9.92E-04
0.03363895,0.007113937,0.033169102
0.03363895,0.007113937,0.033169102
0.032962695,-0.003681179,0.02151918
-0.054650366,-0.015407871,0.007455902
-0.005285888,0.031315103,0.033479564
-0.005285888,0.031315103,0.033479564
-0.037394919,-0.00972648,0.015985252
0.020124847,0.077587783,-0.035631023
0.041428123,-0.045083907,-0.019198038
0.041428123,-0.045083907,-0.019198038
0.007885773,-0.047873605,0.031145561
-0.063586824,0.024197984,0.015636949
-0.01508174,-0.035733618,-0.002723521
-0.01508174,-0.035733618,-0.002723521
-0.04055696,0.01092072,0.021736288
0.037168965,-0.006925115,0.028403951
0.035956755,-0.023380706,-0.002341077
0.035956755,-0.023380706,-0.002341077
-0.037683457,-0.010526842,-0.010548807
0.012963109,-0.01987193,0.036824804
0.015070991,-0.017339621,-0.01688054
0.015070991,-0.017339621,-0.01688054
-0.051296744,7.54E-04,0.011327642
0.07046172,-0.023971599,0.020024899
0.029419284,-0.020707319,-0.006502755
0.029419284,-0.020707319,-0.006502755
-0.056992207,-0.010639113,-0.014302209
0.025549011,0.006701965,0.028070973
8.52E-04,-0.041308925,0.041453578
8.52E-04,-0.041308925,0.041453578
0.020640075,0.026588419,-0.05559846
0.044809043,-0.066724472,0.009082504
0.019990364,-0.048842497,0.062403489
0.019990364,-0.048842497,0.062403489
0.008116398,0.03504099,-0.027691189
0.029352438,0.00994719,0.004516726
-0.029652176,0.024396025,0.018617455
-0.029652176,0.024396025,0.018617455
0.041496024,-0.007017174,0.025454514
0.045181058,-0.067664236,-0.013951431
-0.03119841,-0.011374179,-0.021035206
-0.03119841,-0.011374179,-0.021035206
0.018259751,-0.005482468,0.05259227
-0.005474752,-0.018987294,0.001564762
-0.019607412,0.02584275,0.004124078
-0.019607412,0.02584275,0.004124078
0.070111617,-0.077146463,0.040399723
0.005367978,-0.098989315,0.026262654
-0.070778452,-0.001230624,-0.018757122
-0.070778452,-0.001230624,-0.018757122
-0.003555524,0.043151155,0.012415749
0.012470325,-0.028815039,0.042190522
0.007292922,0.066557482,-0.057696726
0.007292922,0.066557482,-0.057696726
0.065906473,-0.061433289,0.020935448
0.026471781,-0.054313745,0.08375752
-0.033784144,0.00317015,0.016436778
-0.033784144,0.00317015,0.016436778
0.023345744,-0.024992287,-5.67E-04
-0.055005677,-0.022901079,0.030982366
0.041143075,0.014999747,0.038180929
0.041143075,0.014999747,0.038180929
0.041360546,-0.009057545,0.002723215
-0.044900045,-4.40E-04,0.026547307
-0.025831174,0.003662582,0.030074533
-0.025831174,0.003662582,0.030074533
-0.001801915,-0.014026618,-0.014715763
-0.05818877,0.031955566,-0.01541135
0.017934596,-0.023982491,0.032874767
0.017934596,-0.023982491,0.032874767
-0.014876413,-0.082566671,0.035477187
-0.040698789,0.05472409,-0.019716673
-0.036424264,0.023195213,-0.004578297
-0.036424264,0.023195213,-0.004578297
-0.024642758,-0.061149567,0.071014844
0.0184469,0.048980571,-0.034182187
0.037565932,-0.059550069,0.009881099
0.037565932,-0.059550069,0.009881099
-0.021346949,-0.048275407,0.021674145
-0.034601375,0.023173712,-0.001124005
-0.002270501,-0.012945287,-0.018380342
-0.002270501,-0.012945287,-0.018380342
0.006000175,0.019162722,0.032703996
0.06406492,0.038498692,0.041661236
0.05852453,-0.021695964,-0.009969083
0.05852453,-0.021695964,-0.009969083
-0.056572903,-0.002457055,-0.013266534
-0.034016207,0.013785679,0.029343316
0.02466731,-0.001412077,0.008039993
0.02466731,-0.001412077,0.008039993
-0.015832203,0.071995981,-0.058702607
0.065854691,-0.042798627,7.89E-04
0.026508646,-0.07083343,0.039461914
0.026508646,-0.07083343,0.039461914
-0.014730415,0.01452392,-0.009477354
-0.004923661,-0.041522622,-0.01348173
0.013530865,-0.004936469,0.038609505
0.013530865,-0.004936469,0.038609505
0.060366787,0.028311042,0.007286244
0.060588188,-0.056231495,-0.021117931
0.019793864,-0.046202183,0.011525952
0.019793864,-0.046202183,0.011525952
-0.002320229,-0.006967321,0.026175508
0.005938577,-0.013142895,-0.002510754
-0.01338285,0.033157792,-0.01755292
-0.01338285,0.033157792,-0.01755292
0.07190451,-0.033250749,0.049363572
0.074723437,-0.041076075,0.003271842
0.002404109,0.002882098,-0.008694153
0.002404109,0.002882098,-0.008694153
0.02207296,3.72E-04,0.030151708
-0.009527217,-0.012447473,0.011547121
0.00930771,0.027921537,-0.040750973
0.00930771,0.027921537,-0.040750973
0.060278211,-0.047715899,-0.016496046
0.03012016,-0.076199442,0.056191489
-0.007239453,-0.002766389,0.041198209
-0.007239453,-0.002766389,0.041198209
-0.031874713,-0.001607266,-0.010278789
-0.004701179,0.005982666,0.027239317
0.049718905,0.006192258,0.00466272
0.049718905,0.006192258,0.00466272
0.040477615,-0.047222041,0.015060469
-0.024435373,-0.023712801,0.028348202
-0.019886987,0.006655683,0.055693712
-0.019886987,0.006655683,0.055693712
-0.022532498,-0.020837763,-0.025358828
-0.029660461,0.018546602,0.009177242
0.049929857,-0.029904207,0.002235413
0.049929857,-0.029904207,0.002235413
0.02828628,-0.046184309,0.005575429
-0.038917363,-0.007406943,0.028286237
-0.004854702,0.015742859,0.031654667
-0.004854702,0.015742859,0.031654667
-0.03532356,-0.01565606,0.045149218
-0.007910391,0.020198412,-0.005643271
0.028570719,-0.070476875,0.008878584
0.028570719,-0.070476875,0.008878584
0.004821308,-0.080724791,0.043770518
-0.046765868,0.001175651,-0.006125335
-0.006407709,-0.032153714,-0.005087829
-0.006407709,-0.032153714,-0.005087829
-0.029312197,-0.010730803,0.016380005
0.038114429,-0.020675158,0.022840755
0.027030021,-0.070847794,-0.035734579
0.027030021,-0.070847794,-0.035734579
-0.034350138,-0.018754005,-0.004568056
0.005079678,0.001662664,0.044296596
0.023944812,-0.039881583,0.007103382
0.023944812,-0.039881583,0.007103382
-0.03004819,0.020955559,-0.009037211
0.07368657,-0.072844744,0.031133588
0.064306632,-0.102485046,-0.004180186
0.064306632,-0.102485046,-0.004180186
-0.025538616,-0.019181544,-0.027577236
5.60E-04,-0.004565,0.023154937
-0.026609426,-0.025970291,0.03942316
-0.026609426,-0.025970291,0.03942316
0.019351413,7.26E-04,-0.006110094
0.040363565,-0.065595053,0.004606363
2.62E-04,-0.076911144,0.042713065
2.62E-04,-0.076911144,0.042713065
0.009759897,0.019482424,-0.012881618
0.039203987,-0.024642432,0.022663327
-0.025753455,0.01101594,0.046435602
-0.025753455,0.01101594,0.046435602
0.053896416,9.06E-04,0.02717676
0.044254445,-0.06573879,-0.022492072
-0.028314095,-0.02413114,0.01650559
-0.028314095,-0.02413114,0.01650559
-0.009462927,0.021027334,0.040325589
0.014539372,-0.03442511,0.030708056
-0.029115828,0.058134161,-0.024246121
-0.029115828,0.058134161,-0.024246121
0.028678633,-0.036915455,0.00232756
-0.014419329,-0.078160577,-0.004157863
-0.05178608,-0.007241549,-0.039715011
-0.05178608,-0.007241549,-0.039715011
-0.002587806,0.009265076,0.012907473
-0.002265594,0.015722331,0.034425095
0.011746603,0.055584263,-0.012425807
0.011746603,0.055584263,-0.012425807
0.061377015,-0.057137284,0.018268595
-0.010031696,-0.036683273,0.049453449
0.007883497,0.018503573,-0.003298922
0.007883497,0.018503573,-0.003298922
0.021838237,-0.008044449,-4.19E-04
-0.014605159,0.020085549,0.045473803
0.061511468,-0.014081477,0.049334642
0.061511468,-0.014081477,0.049334642
0.038405482,-0.021278489,-0.046898842
-0.071796753,-7.84E-04,-0.018188477
0.006368457,0.015779955,0.050220404
0.006368457,0.015779955,0.050220404
-0.009260679,0.006032027,-0.003237626
-0.027975954,0.077426344,-0.033862542
0.039531134,-0.082220346,0.029085789
0.039531134,-0.082220346,0.029085789
0.001454511,-0.083301201,0.044764489
-0.035566445,0.021973578,-0.016382825
0.021025296,-0.033103444,0.036766764
0.021025296,-0.033103444,0.036766764
-0.036141027,-0.018642284,0.063966364
-0.002871805,0.048893891,-0.026298525
0.05930005,-0.049133975,-0.009840805
0.05930005,-0.049133975,-0.009840805
-0.013011881,-0.036155622,0.032800496
-3.85E-04,0.008485441,0.008961618
0.014359695,-0.057767153,-0.003791491
0.014359695,-0.057767153,-0.003791491
0.00353184,0.019286849,0.008072394
0.054320484,-0.028088504,0.033766821
0.03651239,-0.059171692,-0.019815821
0.03651239,-0.059171692,-0.019815821
-0.018471999,-0.022202127,0.022007162
1.29E-05,0.0042572,0.015136664
-0.021028759,-0.025348864,0.003159054
-0.021028759,-0.025348864,0.003159054
-0.018320091,0.011540673,-0.03731313
0.041351538,-0.060317472,-0.019030202
0.032721329,-0.079297155,0.027593913
0.032721329,-0.079297155,0.027593913
-0.022155298,0.03140318,-0.021717401
0.007748424,0.00411227,-0.018374218
-0.030233486,-0.012093133,0.030594002
-0.030233486,-0.012093133,0.030594002
0.041128941,-0.016355239,-0.010881315
0.046401929,-0.047782827,-0.020088062
-0.00151828,-0.003672305,0.015717871
-0.00151828,-0.003672305,0.015717871
-0.011499882,0.001606565,0.049468234
0.021653432,-0.036686797,-0.004128717
-0.017054783,0.00363536,0.025883315
-0.017054783,0.00363536,0.025883315
0.033745393,-0.041576803,0.029695697
0.0397745,-0.028436592,0.010266028
-0.069440983,-0.01191822,-0.004605196
-0.069440983,-0.01191822,-0.004605196
-0.005579378,0.014521543,0.024031904
-0.034238189,-0.031124288,0.042583443
-0.004910745,0.009701539,-0.040320069
-0.004910745,0.009701539,-0.040320069
0.016714688,-0.04541574,-0.017939398
-5.33E-04,-0.066840641,0.046806056
-0.045919131,-0.004006702,0.006470907
-0.045919131,-0.004006702,0.006470907
-0.01741904,0.020006385,-0.027041283
-0.085778229,0.01681613,-0.045076914
0.045273602,-0.016497448,0.023417959
0.045273602,-0.016497448,0.023417959
0.059967771,-0.018747207,-0.009856525
-0.009363315,-0.013314922,0.032503843
0.021171,-0.006679539,0.079350136
0.021171,-0.006679539,0.079350136
0.006427783,-0.032535173,-0.022040607
-0.057975527,0.021068355,-0.014798988
0.064214103,-0.05537587,0.010372882
0.064214103,-0.05537587,0.010372882
0.044536978,-0.064488709,0.009544737
-0.044036672,-0.002955659,-0.021680376
-0.005425422,-0.017155884,0.039500762
-0.005425422,-0.017155884,0.039500762
-0.016744381,-0.02086613,0.031374816
-0.007929092,0.021659324,-0.022171315
0.01909494,-0.067638032,-0.010123303
0.01909494,-0.067638032,-0.010123303
-0.001657614,-0.060086776,0.03344097
-0.028742542,0.012827261,0.008687925
0.025923893,-0.027295416,0.002145863
0.025923893,-0.027295416,0.002145863
-0.008795424,0.004913906,0.025913557
0.069409728,-0.024056759,0.035399888
0.03409943,-0.07142248,-0.004484307
0.03409943,-0.07142248,-0.004484307
-0.077383444,-0.026928484,0.034512781
0.023004856,0.012231247,0.04841448
0.038809262,-0.028538344,0.012790305
0.038809262,-0.028538344,0.012790305
-0.022459429,0.034381296,0.00355478
0.071109757,-0.060920127,0.002663972
0.036113966,-0.082651205,0.012632108
0.036113966,-0.082651205,0.012632108
-0.043015331,-0.009309718,0.010106551
-0.007198179,-0.016862314,0.042262066
-4.42E-04,-0.043669987,0.042397171
-4.42E-04,-0.043669987,0.042397171
8.21E-04,0.045763619,-0.025348395
0.051107306,-0.094370134,0.030504672
-0.036741897,-0.062839545,0.054829329
-0.036741897,-0.062839545,0.054829329
-0.013757279,-0.018658517,0.011527141
0.025182609,-0.031072836,0.00588169
0.005037142,0.011823127,0.032229811
0.005037142,0.011823127,0.032229811
0.070068844,0.020113828,0.032281954
0.056072466,-0.014206056,-0.008337817
-0.042649742,0.006014631,0.009246977
-0.042649742,0.006014631,0.009246977
-0.032658421,0.029488912,0.032585084
-0.01302869,-0.025330305,0.01158423
-0.058699924,0.017225407,-0.018226033
-0.058699924,0.017225407,-0.018226033
0.036715429,-0.043776434,0.023067012
0.015407244,-0.094915494,0.027628066
-0.045337345,0.014940139,-0.025799626
-0.045337345,0.014940139,-0.025799626
-0.017336374,0.039331462,0.020714989
-0.021711513,-0.016280996,0.087534152
0.003510569,0.017073799,-0.039247844
0.003510569,0.017073799,-0.039247844
0.033258136,-0.078014351,0.00782278
-0.015502291,-0.04578492,0.042999499
-0.036354758,-0.006272444,-0.003116871
-0.036354758,-0.006272444,-0.003116871
-0.031579278,-0.035876051,-0.019546408
-0.014472288,0.010764198,0.038395695
0.01448237,0.020170078,0.01625848
0.01448237,0.020170078,0.01625848
0.044628974,-0.046403948,-0.010499168
-0.060291294,-0.007545466,0.032687057
0.003531306,-0.012649411,0.072208613
0.003531306,-0.012649411,0.072208613
-0.051305149,-0.037330426,0.002420443
-0.041840173,-0.003181881,-0.013307222
0.056369752,-0.038902804,-0.001214005
0.056369752,-0.038902804,-0.001214005
0.012829138,-0.102018982,0.045300279
-0.036529079,-0.005114165,0.007891629
-0.002146902,-0.004440417,0.014498844
-0.002146902,-0.004440417,0.014498844
-0.007272571,-0.010577487,0.050530721
0.028418517,-0.011573772,-0.022928195
0.041655876,-0.058565479,-0.01556192
0.041655876,-0.058565479,-0.01556192
0.018560011,-0.051244061,0.021003908
-0.020270569,-0.01906701,0.044075027
0.019703021,-0.013079024,-0.014502042
0.019703021,-0.013079024,-0.014502042
-0.029580127,0.001595258,7.80E-04
0.083074093,-0.054162819,0.048155274
0.03637141,-0.043930098,-0.049433377
0.03637141,-0.043930098,-0.049433377
-0.050660621,0.007539711,-0.041722715
0.0068784,0.021306086,0.029340582
-0.01661453,-0.010025336,0.004355697
-0.01661453,-0.010025336,0.004355697
-0.010901028,0.024891928,-0.034001514
0.048962012,-0.067145504,0.021294292
0.020987736,-0.081159309,0.051957872
0.020987736,-0.081159309,0.051957872
-0.029829716,0.041291252,-0.046815988
0.006436126,-0.002285426,0.009682401
-0.03228442,0.035246667,0.030064709
-0.03228442,0.035246667,0.030064709
0.064813755,0.018534482,0.029483493
0.042411096,-0.048164483,-0.011300936
0.009851363,-0.015248198,0.003624603
0.009851363,-0.015248198,0.003624603
-0.027676215,-0.00867653,0.035941385
0.018851023,-0.01254485,0.019389151
-0.031753093,0.025887778,0.009706598
-0.031753093,0.025887778,0.009706598
0.058718968,-0.019533997,0.055837002
0.029753257,-0.066709429,-0.00906249
-0.059467878,0.016831286,-0.01067821
-0.059467878,0.016831286,-0.01067821
-0.002257461,0.007980952,0.047962703
-0.011570391,-0.009163417,0.018226616
-0.038040042,0.03158284,-0.030899012
-0.038040042,0.03158284,-0.030899012
0.01430128,-0.082314648,0.02374878
-0.02142136,-0.04034869,0.043621987
-0.083744004,0.017160343,-0.019787485
-0.083744004,0.017160343,-0.019787485
-0.013546166,-0.025648786,9.36E-04
-0.029207213,0.042196877,0.024658222
-2.62E-04,0.001993756,0.026145909
-2.62E-04,0.001993756,0.026145909
0.050162971,-0.040974889,-0.002801951
-0.023639441,-0.037309282,0.008708036
-0.005672722,0.002188919,0.055971473
-0.005672722,0.002188919,0.055971473
-0.027467692,-0.039797992,0.004533671
-0.033076085,-0.003687454,0.032985851
0.052346099,-0.050181262,0.066458136
0.052346099,-0.050181262,0.066458136
0.057121482,-0.091773175,0.02860401
-0.09443523,-0.015814006,-0.00858337
-0.021410309,-0.014399962,0.008871587
-0.021410309,-0.014399962,0.008871587
-0.030344132,-1.61E-05,0.017928813
0.001903488,0.059417497,-0.034333061
0.042445578,-0.096810207,0.001518337
0.042445578,-0.096810207,0.001518337
-0.002342538,-0.076677866,0.058517516
-0.009180412,0.022347353,0.009682861
0.028379766,-0.029011279,-0.018560616
0.028379766,-0.029011279,-0.018560616
-0.011716073,-0.017432177,0.038113311
0.07195311,0.011155592,0.029008323
0.028504375,-0.03412516,-0.016034747
0.028504375,-0.03412516,-0.016034747
-0.032922707,-0.012254998,0.016222438
0.011075154,-0.001178734,0.086693272
0.026929263,-0.030916963,0.025270157
0.026929263,-0.030916963,0.025270157
-0.035878796,-7.05E-04,0.010173271
0.035305008,-0.026388017,-0.02683338
-0.009332122,-0.078355402,0.009738157
-0.009332122,-0.078355402,0.009738157
-0.011939639,0.017865848,-0.008073337
-0.015200528,0.028824212,-0.014125115
-0.029466456,-0.035801899,0.054265019
-0.029466456,-0.035801899,0.054265019
0.004139388,0.028167745,-0.026253588
0.039329305,-0.028372712,-0.020092927
0.016707037,-0.065240279,0.051930718
0.016707037,-0.065240279,0.051930718
0.004791581,-0.024755662,0.010764085
0.035392132,0.00783031,0.002088102
-0.053831656,0.029076453,-0.017887836
-0.053831656,0.029076453,-0.017887836
0.040948864,0.004180106,0.028167389
0.064314492,-0.015343235,-0.011587376
-0.055050805,-0.015232601,-0.020925714
-0.055050805,-0.015232601,-0.020925714
-0.00662626,0.003515537,0.059547588
0.008076418,-0.026091129,-0.026029816
-0.035667948,0.016807869,-0.018520612
-0.035667948,0.016807869,-0.018520612
0.058774222,-0.035109177,0.027359448
0.008338623,-0.054369021,0.063471206
-0.041361846,0.005126781,-0.001582358
-0.041361846,0.005126781,-0.001582358
-0.03248968,0.042125262,0.012919896
-0.036797713,-0.007300162,0.03468908
0.029714052,-0.001783554,-0.040454678
0.029714052,-0.001783554,-0.040454678
0.043456443,-0.049122743,-0.008924291
-0.00431911,-0.025164763,0.034958694
-0.039305814,-2.18E-04,0.002094492
-0.039305814,-2.18E-04,0.002094492
-0.008861232,-0.005516763,-0.005135267
-0.02559451,-0.012085377,0.040783454
0.053292271,-0.044993524,0.038188878
0.053292271,-0.044993524,0.038188878
0.04197358,-0.074518584,-0.013821667
-0.019213863,-0.0509702,0.002671925
-0.027280889,-0.002977554,0.044182308
-0.027280889,-0.002977554,0.044182308
-0.008146147,-0.017857186,0.004775079
-0.03996712,0.043686014,-0.04441468
0.031658936,-0.065924488,-0.003318298
0.031658936,-0.065924488,-0.003318298
0.017268423,-0.085951656,0.016185194
-0.055347592,-0.029236469,0.006184402
-0.019311614,0.016273875,-0.052085087
-0.019311614,0.016273875,-0.052085087
-0.018231185,-0.030359525,0.065825418
0.048878688,0.022797503,-0.005124548
8.72E-04,-0.083668076,-0.001238308
8.72E-04,-0.083668076,-0.001238308
-0.020480299,-0.038970776,-0.008697096
0.010550733,-0.00813786,0.014187064
0.024569763,-0.053013992,-0.011369374
0.024569763,-0.053013992,-0.011369374
-0.032990839,-2.96E-05,0.013192713
0.028813789,-0.001709685,0.00673156
0.036773354,-0.063814618,-0.029509831
0.036773354,-0.063814618,-0.029509831
-0.039374538,-0.016211078,0.027886178
-0.003506473,0.018691218,0.046338264
0.0057304,-0.031223129,0.025214855
0.0057304,-0.031223129,0.025214855
0.003574905,0.029532962,-0.024049971
0.043015923,-0.025037091,-0.001485541
0.005528604,-0.068007797,0.043593008
0.005528604,-0.068007797,0.043593008
-0.019825578,0.022587715,-0.011147956
-0.003203298,0.003562447,0.003263917
0.006611926,-0.009094824,0.040056046
0.006611926,-0.009094824,0.040056046
0.006375239,0.016140591,-8.48E-04
0.063978739,-0.016474025,0.01876493
-0.029728072,-0.037457522,0.031240929
-0.029728072,-0.037457522,0.031240929
4.08E-04,-0.014086198,0.078715175
0.035805356,0.005066022,-0.007534294
-0.031979058,0.028561359,-0.007204696
-0.031979058,0.028561359,-0.007204696
0.058925342,-0.035336897,0.039582089
0.022427363,-0.027911136,0.001461233
-0.079168051,-0.003036736,-0.014584996
-0.079168051,-0.003036736,-0.014584996
-0.001648071,0.023240358,0.031734038
-0.024031637,-0.028010547,0.029142749
0.070300914,0.025660379,-0.02941552
0.070300914,0.025660379,-0.02941552
0.046524037,-0.037780266,0.013478935
-0.024618246,-0.068433851,0.030812388
-0.032136038,0.031469911,-0.01917343
-0.032136038,0.031469911,-0.01917343
-0.032603767,0.00321087,-0.018040063
-0.01084332,0.00849868,0.040838465
0.009554367,-0.001087761,0.00229615
0.009554367,-0.001087761,0.00229615
0.057476789,-0.023679011,0.003211487
-0.014805201,-0.039675023,0.032169793
-0.016052773,0.002842286,0.041609857
-0.016052773,0.002842286,0.041609857
0.019981368,-0.018082783,-0.003338371
-0.036283303,0.006566226,-0.015433176
0.037155088,-0.025076594,0.040766999
0.037155088,-0.025076594,0.040766999
0.043107048,-0.040238626,-0.003058142
-0.048904236,0.015748749,-0.023945976
0.010731963,-0.012230897,0.027835585
0.010731963,-0.012230897,0.027835585
-0.050475307,-0.041872535,0.033967569
0.022317272,0.003977677,-0.011923243
0.047659643,-0.080431931,0.018396461
0.047659643,-0.080431931,0.018396461
0.018209372,-0.041665476,0.038742289
-0.043177009,0.001314909,-0.032731228
0.00185099,0.009985048,-0.013260115
0.00185099,0.009985048,-0.013260115
-0.017488908,-0.005683088,0.011550871
0.051370759,-0.030642962,0.018473079
0.028895225,-0.039010547,-0.006309504
0.028895225,-0.039010547,-0.006309504
-0.005586951,-0.036825225,-0.011794223
0.037135653,0.04162588,0.035683747
0.004210518,-0.046086833,-0.021173839
0.004210518,-0.046086833,-0.021173839
-0.035474163,0.043903824,0.001008498
0.054103035,-0.074353807,0.011233464
0.03640179,-0.064954937,0.025239484
0.03640179,-0.064954937,0.025239484
-0.020558927,0.018908547,0.006214781
0.025307203,0.004394001,0.009501606
-0.010307015,0.005071564,0.039388645
-0.010307015,0.005071564,0.039388645
0.014936794,0.058079381,-0.061461736
0.031223724,-0.06157732,-0.017839095
-0.031782597,-0.048599754,0.011349688
-0.031782597,-0.048599754,0.011349688
-0.031270735,0.008401145,0.001917558
0.005949289,0.003241991,0.001128627
-0.050014552,0.018599253,0.039074335
-0.050014552,0.018599253,0.039074335
0.058699876,-0.006953185,0.028903008
0.044577025,-0.048546229,-0.02352768
-0.049520347,0.004275953,-0.02222408
-0.049520347,0.004275953,-0.02222408
0.008270078,-0.009114392,0.061930563
-0.006689612,-0.010850259,0.019003415
-0.057504531,0.047434166,-0.019233707
-0.057504531,0.047434166,-0.019233707
0.057867307,-0.065148219,0.009343654
0.020743024,-0.094431989,0.047790378
-0.066140778,0.018945346,-0.013507602
-0.066140778,0.018945346,-0.013507602
-0.035556972,0.009330154,-0.014571289
-0.002921501,-0.003208737,0.046020057
0.011187412,0.005927803,-0.005745467
0.011187412,0.005927803,-0.005745467
0.050330512,-0.08604943,0.04128132
-0.024966389,-0.050377131,0.021467339
-0.011058781,-0.01182151,0.005014487
-0.011058781,-0.01182151,0.005014487
4.05E-04,-0.027239978,-0.022492534
-0.004510036,0.01212296,0.02509846
0.048964508,-0.044625148,0.069016047
0.048964508,-0.044625148,0.069016047
0.013431054,-0.052253883,-0.038946517
-0.055622637,0.013713923,-0.021890692
-0.002873542,-0.027874583,0.054252166
-0.002873542,-0.027874583,0.054252166
-0.0092561,-0.066584937,0.040734954
0.002458043,0.050198987,-0.037788466
0.050431728,-0.047680341,0.003554956
0.050431728,-0.047680341,0.003554956
0.016423695,-0.058784287,0.05425635
-0.033965603,0.036519546,-0.038750287
0.00298817,-0.026316399,-0.020405814
0.00298817,-0.026316399,-0.020405814
-0.010554288,-0.026217684,0.044314865
0.039651606,0.02491824,0.003595134
0.050908394,-0.057907537,-0.00804767
0.050908394,-0.057907537,-0.00804767
-0.037913527,-0.016741056,0.012386905
0.010698688,0.013881194,0.011302501
0.025915049,-0.006878875,-7.51E-04
0.025915049,-0.006878875,-7.51E-04
-0.038235869,0.012289508,0.0174566
0.065422162,-0.006637374,0.042784113
-0.009931432,-0.081253193,0.004045886
-0.009931432,-0.081253193,0.004045886
-0.024751492,-0.005264191,0.021236094
0.01612621,0.014732134,0.029922454
0.017359879,-0.007574792,0.040314645
0.017359879,-0.007574792,0.040314645
-0.018168425,0.058960058,-0.025532655
0.030431798,-0.07462164,0.049678467
-0.01886878,-0.055386193,0.053898204
-0.01886878,-0.055386193,0.053898204
-0.058181372,0.039300513,-0.054980248
-0.00300048,-0.023333713,-0.002634145
-0.01676676,0.019382374,0.056869596
-0.01676676,0.019382374,0.056869596
0.049414743,0.028551616,0.024064658
0.029486611,-0.045476109,-0.031290527
-0.025890047,-0.038400408,0.00686365
-0.025890047,-0.038400408,0.00686365
-0.017896537,0.011216034,0.010078261
0.033160079,-0.035623159,-0.011520969
-0.040605374,0.050041642,-6.78E-04
-0.040605374,0.050041642,-6.78E-04
0.040757477,0.003327205,0.013925851
0.005839925,-0.028883064,0.046137333
-0.067889117,0.012792263,-0.027412821
-0.067889117,0.012792263,-0.027412821
-0.020152284,0.003093493,0.020312533
0.008112413,-0.031166987,0.062903792
0.046725273,0.028239835,-0.024125688
0.046725273,0.028239835,-0.024125688
0.041152377,-0.038009699,0.038414348
-0.005017838,-0.042311553,0.05160027
-0.024608964,0.041411418,-0.013310283
-0.024608964,0.041411418,-0.013310283
0.008802949,-0.035704464,-0.010977929
-0.019593859,-0.001190612,0.020341003
0.051782262,0.014398866,0.027807031
0.051782262,0.014398866,0.027807031
0.079741977,-0.013231341,-0.024337783
-0.041022673,-4.78E-05,0.014514374
-0.039008822,-0.001878422,0.041011937
-0.039008822,-0.001878422,0.041011937
-6.08E-04,-0.006178509,-0.016914502
-0.014724544,0.024743456,-0.024737824
0.069350861,-0.038445316,0.017990611
0.069350861,-0.038445316,0.017990611
0.014570188,-0.089295514,0.044925619
-0.033887815,0.007750209,0.013448032
0.005174114,-0.027213685,0.008644414
0.005174114,-0.027213685,0.008644414
-0.050135829,-0.017947381,0.027312553
0.025627462,0.033111233,-0.07250616
0.083780117,-0.030712482,0.002597804
0.083780117,-0.030712482,0.002597804
-0.027122619,-0.035997931,0.049396619
6.28E-04,0.012283231,0.024792189
0.013684727,-0.01453095,-0.030363472
0.013684727,-0.01453095,-0.030363472
-0.014138399,-0.009723814,0.033522274
0.075050771,-0.034891784,0.016049804
0.049223647,-0.061646413,-0.014874907
0.049223647,-0.061646413,-0.014874907
-0.045989685,-0.012246295,-0.008419599
6.80E-04,0.003195386,0.021530349
-0.003882967,-0.013049889,-0.011260168
-0.003882967,-0.013049889,-0.011260168
-0.051058091,0.047559667,-0.025743984
0.057825785,-0.074705876,0.005186029
0.052048214,-0.089159623,0.041581403
0.052048214,-0.089159623,0.041581403
-0.041435648,-9.15E-04,-0.017886501
-0.040132016,-0.030846443,0.010944615
-0.021182626,0.002146139,0.040055849
-0.021182626,0.002146139,0.040055849
0.013077124,0.033443507,-0.050231084
0.029979233,-0.080266587,-0.006882586
-0.008007426,-0.015835738,0.022157429
-0.008007426,-0.015835738,0.022157429
0.008570906,0.027848102,0.018491527
0.015540136,-0.002047452,-0.001881909
-0.023526484,0.042927992,-0.00112689
-0.023526484,0.042927992,-0.00112689
0.061111055,-0.025949005,0.040556066
0.038470015,-0.05094583,-0.019921079
-0.034664541,0.034866568,-0.005490133
-0.034664541,0.034866568,-0.005490133
0.004293718,0.018938774,0.022954797
0.010963548,-0.017438287,0.011364236
-0.03684894,0.079826578,-0.033534694
-0.03684894,0.079826578,-0.033534694
0.026945658,-0.06843511,0.035477139
0.018920621,-0.083837695,0.051593218
-0.052198648,-0.015091565,-0.002691986
-0.052198648,-0.015091565,-0.002691986
-0.014495912,-0.008844428,-0.018521648
0.006793382,-0.003225946,0.036816757
0.013258755,0.015518856,0.006211739
0.013258755,0.015518856,0.006211739
