0.479352868795397, -0.000691849086433648, -0.0136304393410683, 0.380757713317871, 0.077686423063278, 0.119604754447937, 0.374488568305969
0.479352868795397, -0.000691849086433648, -0.0136304393410683, 0.380757713317871, 0.077686423063278, 0.119604754447937, 0.374488568305969
0.479352259039879, -0.000705828983336688, -0.0136298090219498, 0.380758738517761, 0.0776320695877076, 0.119663882255554, 0.37448992729187
0.479351649284365, -0.000735792284831404, -0.0136293858289719, 0.380762314796448, 0.0775210559368132, 0.119781923294067, 0.374492192268372
0.479350873231887, -0.000774797797203064, -0.0136052757501602, 0.38076012134552, 0.07738156914711, 0.119925093650818, 0.374492907524109
0.479350596070288, -0.000789245776832104, -0.0136032238602638, 0.380761456489563, 0.0773214936256408, 0.119989359378815, 0.374494028091431
0.479350263476373, -0.00079963542521, -0.0135996535420418, 0.380763673782349, 0.077266561985016, 0.120056998729706, 0.374495434761047
0.479349376559256, -0.000807704590260984, -0.0135943025350571, 0.380766034126282, 0.0772136509418488, 0.120124912261963, 0.374495768547058
0.479348545074463, -0.000815016310662032, -0.0135893896222114, 0.38076856136322, 0.0771626293659212, 0.120193350315094, 0.3744952917099
0.47934738099575, -0.000826618913561104, -0.0135780066251755, 0.380773687362671, 0.0770641744136812, 0.120328879356384, 0.374492764472962
0.47934566259384, -0.000835378468036652, -0.0135615155100822, 0.380777955055237, 0.0769648194313048, 0.120463395118713, 0.374487566947937
0.479344775676727, -0.000840829871594904, -0.013554348051548, 0.38078031539917, 0.0769123196601868, 0.120531129837036, 0.374484276771546
0.479343556165695, -0.000846574641764164, -0.0135487720370293, 0.38078305721283, 0.0768583476543428, 0.120599281787872, 0.374480557441712
0.479341006278991, -0.000863032788038252, -0.0135429084300995, 0.38078978061676, 0.0767427682876588, 0.120738160610199, 0.374472904205322
0.479339343309405, -0.00088426722213626, -0.0135397508740425, 0.380797863006592, 0.0766184806823732, 0.12088485956192, 0.374465656280518
0.479337181448935, -0.00090638818219304, -0.0135391294956207, 0.380806660652161, 0.07648708820343, 0.121037566661835, 0.37445638179779
0.479333744645118, -0.000933234579861164, -0.0135431960225105, 0.380816006660462, 0.0763517320156096, 0.121188414096832, 0.374444937705994
0.47932903289795, -0.000953179132193328, -0.0135436788201332, 0.380823755264282, 0.0762236535549164, 0.121343076229096, 0.374432468414307
0.479326593875886, -0.00095810005441308, -0.013547371327877, 0.380826878547668, 0.0761650145053864, 0.121418392658234, 0.374426913261414
0.479324210286141, -0.000959448236972092, -0.0135540142655373, 0.380829167366028, 0.076107293367386, 0.121490609645844, 0.374421691894531
0.479319720268248, -0.000959524698555468, -0.0135736122727394, 0.380831623077392, 0.0759897053241728, 0.121627986431122, 0.374412107467651
